Title,Class
Der Untergang von Religionen,291
"Des Sünders reuige Seele, der Büßeraltar von Rubens in der Kasseler Gemäldegalerie",750
"Der ""große Stil"" und die Form, Peter Behrens als Autor = The @""Grand Style"" and form ; Peter Behrens as an author",780
"Formation und Rekonstruktion, Hegels Wissenschaft der Logik",160
"Halbleiterphysik, Lehrbuch für Physiker und Ingenieure",537
Griechische und römische Kunst in der Türkei,709
Über die Elektrizität der Niederschläge,551
"1784 - 1814 ; Ausstellung im Goethe-Museum Düsseldorf in Zusammenarbeit mit der Albert-Ludwigs-Universität Freiburg und der Goethe-Gesellschaft Freiburg i. Br., 4. März bis 15. April 2001, Johann Georg Jacobi in Freiburg und sein oberrheinischer Dichterkreis",831
"Anthologie und Analyse, Aufklärung und Imagination in Frankreich (1675-1810)",194
"Beiträge zur Rezeption von Bilderbüchern ; Beiträge der Ringvorlesung 'Texte lesen - Bilder sehen, vom Umgang mit Kinder- und Jugendliteratur' der Forschungsstelle für Kinder- und Jugendliteratur (OlFoKi) der Carl-von-Ossietzky-Universität Oldenburg, Wintersemester 2002/03, Texte lesen - Bilder sehen",809
"Die Erfahrung der Gegenmenschlichkeit, pastoraltheologische und sozialethische Zugänge zur Psychotraumatologie",610
"Analyse und Simulation, Systeme der Regelungstechnik mit MATLAB und Simulink",629
"Fernhandel, Arbeitsmigration und Minoritätenbildung, urbane Zentren in Ghana",300
"Sonderstraftatbestände gegen Submissionsabsprachen, eine Untersuchung deutscher, französischer, italienischer Vorschriften und europäischer Initiativen",340
"Heine und die Liebe, Vorträge und Ansprachen anläßlich der Verleihung der Ehrendoktorwürde durch die Philosophische Fakultät II der Universität Augsburg",831
"Goten in Konstantinopel, Untersuchungen zur oströmischen Geschichte um das Jahr 400 n. Chr.",949
"Geheimdienstchef im Hintergrund der Bonner Republik : die Biografie, Reinhard Gehlen",327
"Alfred Andersch revisited, werkbiographische Studien im Zeichen der Sebald-Debatte",830
Zwischen Integration und Ausgrenzung - Erfahrungen mit Leiharbeit und befristeter Beschäftigung,330
"Bildungsprozesse des Kindes beobachten und dokumentieren, Guck mal!",370
"Spezifische Fehlverhaltensfolgen und hypothetische Kausalverläufe, zur Bedeutung der von Rechts wegen zu vermeidenden Kausalverläufe für Verhaltens- und Erfolgsunrecht",340
"Anti-Europa, die Geschichte der Rezeption des Konfuzianismus und der konfuzianischen Gesellschaft seit der frühen Aufklärung ; eine ideengeschichtliche Untersuchung unter besonderer Berücksichtigung der deutschen Entwicklung",181
"Beethovens Neunte während der deutschen Teilung, Was die Mode streng geteilt?!",780
Grundkurs Europarecht,341
Kultur der Schule - Schule der Kultur(en),370
Berufsausbildung in der Weimarer Republik,338
"Platonische Liebe, ein Gang durch Platons Symposion",100
"Die Wortschatzstruktur in Lehrwerken für den Französischunterricht, untersucht am Beispiel des ""Cours de base""",448
"Gefüge, Eigenschaften, Anwendungen, Stahlkunde für Ingenieure",620
"Grundlagen des Biotopschutzes für Tiere, [ein Leitfaden zum praktischen Schutz der Lebensräume unserer Tiere]",333
"Physik verstehen, eine Einführung in die Denkweise der Physik ; homogene Systeme",530
"Materialien zur Vermittlung der Philosophie, Philosophischer Grundkurs zum Erkenntnisbegriff",121
"Der Ursprung der Moderne, vergleichende Studien zum Zivilisationsprozeß",909
"Gerichtsinterne Mediation, eine Kernaufgabe der rechtsprechenden Gewalt",340
"Akzeptanz von Produktinnovationen, Eine Einführung",658
"Nationalsozialismus und ""Entartete Kunst"", die ""Kunststadt"" München 1937 ; [anläßlich der Ausstellung ""Entartete Kunst"": Dokumentation zum nationalsozialistischen Bildersturm am Bestand der Staatsgalerie Moderner Kunst in München, in der Staatsgalerie Moderner Kunst in München ; (27.11.1987 - 31.1.1988)]",701
"Der Miles gloriosus des Plautus und sein griechisches Original, ein Beitrag zur Kontaminationsfrage",874
Geschichte und ihre Didaktik,907
"Europarecht, das institutionelle Recht der Europäischen Gemeinschaften, das materielle Recht der EWG",341
"Christen jüdischer Herkunft im Dritten Reich, Verfolgung und organisierte Selbsthilfe 1933 - 1939",940
"Generation Y, junge Eltern und 55-65-Jährige im Interview, Kulturerleben nachgefragt",302
"Geschichte der altirischen Kirche und ihrer Verbindung mit Rom, Gallien und Alemannien (von 430 - 630) als Einleitung in die Geschichte des Stifts St. Gallen",940
"Struktur und Curriculum, Theorie und Verfahren zur Konstruktion und Analyse curricularer Wissensstrukturen",375
"Abbildungen und Materialien zur handschriftlichen Überlieferung, Der mittelhochdeutsche Reinhart Fuchs",831
Einführung in die Philosophie des Geistes,100
"Mythos, Theorie, Praxis und forensische Anwendung des Profilings, Täterprofile bei Gewaltverbrechen",340
"Bücherwelten - Raumwelten, Zirkulation von Wissen und Macht im Zeitalter des Barock",900
"Ladungswechsel im Verbrennungsmotor 2015, Variabilitäten und Laststeuerung im Fokus 8. MTZ-Fachtagung",629
Formularsammlung Familienrecht,346
"Professionen, Eigentum und Staat, europäische Entwicklungen im Vergleich ; 19. und 20. Jahrhundert",340
"Steueranwalt 2008/2009, [15. Steueranwaltstag 31.10.2088 bis 01.11.2008]",340
"Emmanuel Joseph Sieyes' Staatsverständnis, Volkssouveränität und Freiheitsrechte",320
"Geheimnis des Bösen, zur Diskussion um den Teufel",235
"Rainer Maria Rilke, Urbild und Verzicht",838
"Musikalische Bildung - Ansprüche und Wirklichkeiten, Reflexionen aus Musikwissenschaft und Musikpädagogik ; Beiträge der Münchner Tagung 2011",780
"Der alteuropäische Bergbau, von den Anfängen bis zur Mitte des 18. Jahrhunderts",900
Der Schadensersatzanspruch wegen der Missachtung einer internationalen Gerichtsstandsvereinbarung,340
Die Aktivierung einseitiger Forderungen in der Handels- und Steuerbilanz,650
"Gedichte, Im Atemhaus wohnen",831
"Kulturvermittlung und ihre Effekte, Wechselwirkungen",370
"Mehrdimensionale nicht-numerische Skalierung in der Psychologie, eine Methode zur qualitativen Analyse der Unterscheidbarkeit von Konturbildern",150
"Postnationale Demokratie, Postdemokratie, Neoetatismus, Wandel klassicher Demokratievorstellungen in der Rechtswissenschaft",340
"Der Ort im freien Fall, Günter Eichs Maulwürfe im Kontext des Gesamtwerkes",838
"(GWB/UWG), Wettbewerbsrecht",343
Neuartige Offenbarungsmittel des Standes der Technik im Patenrecht,340
Strategische Führung von Nonprofit-Organisationen,350
Ehe und Kindschaft in rechtsvergleichender Sicht,346
"Gedichte, Gegen den Stundenschlag",831
"Multimedia-Pilotprojekte in Deutschland und den USA in ihrem politischen Kontext, Staatliche Initiativen zur Förderung der Informationsgesellschaft",350
"Handbuch ; Leben - Werk - Wirkung, Heiner Müller",830
"Nichtlineare Optimierung, Theorie, Numerik und Experimente",510
"Konturen einer Unterrichtstheorie für die Sekundarstufe und ihre empirische Bewährung, Unterrichtssystem und Unterrichtsqualität",370
"Unentrinnbare Neugierde, die Weltverfallenheit des Romans ; Richardsons Clarissa, Laclos' Liaisons dangereuses",823
"Alter Melanchthon, Muster theologischer Autoritätsstiftung bei Matthias Flacius Illyricus",230
"Ideologie und Recht im Systemwechsel, ein Beitrag zur Ideologieanfälligkeit geistiger Berufe",349
"Physik für Biologen, die physikalischen Grundlagen der Biophysik und anderer Naturwissenschaften ; mit 22 Tabellen",530
Interventions- und haftungsrechtliche Aspekte grenzüberschreitender Rundfunksendungen,343
Das Geldwäscherisiko verschiedener Glücksspielarten,330
"Franz Spina (1868 - 1938), ein Prager Slavist zwischen Universität und politischer Öffentlichkeit ; [Tagung zu Franz Spina - ein Prager Slavist zwischen Universität und politischer Öffentlichkeit ... vom 17.- 19. Februar 2010 im Österreichischen Kulturforum Prag]",491
"Beiträge zur zweiten Melanchthonpreisverleihung 1991, Staat und Kirche",322
"Industrieller Aufstieg und bürgerliche Herrschaft, sozioökonomische Interessen und politische Ziele des liberalen Bürgertums in Preußen zur Zeit des Verfassungskonflikts 1857 - 1867",320
"Professionalität in der sozialen Arbeit, Standpunkte, Kontroversen, PerspektivenRoland Becker-Lenz, Stefan Busse, Gudrun Ehlert, Silke Müller-Hermann (Hrsg.)",360
Kultur und Kirchen,943
"Zwischen Landesgründung und Gleichschaltung, die Regierungsbildungen in Thüringen seit 1920 und das Ende der parlamentarischen Demokratie 1932/33",320
Der Menschliche Schädel in der Kulturgeschichte,611
"Europas Weg in den Krieg, Hitler und die Mächte 1939",940
"Betrachtungen eines deutschen Europäers, Macht der Erinnerung",834
"Entwicklung, Kernbegriffe, Zusammenhänge, Foucault-Lexikon",194
"Modaler Kontrast und konzeptuelle Verschiebung, Studien zur Syntax und Semantik deutscher Modalpartikeln",435
Individualrechte im europäischen Umweltrecht und ihre Durchsetzung im nationalen Recht,344
Kindheitsmuster,833
"Gesellschaft in der Zerstreuung, soziale Ordnung und Konflikt im frühneuzeitlichen Graubünden",940
"Bewußtseinsbildung des Gral in Portugal, Portugiesische Landfrauen zwischen Kirche und Kapital",305
"Deutsch-Englisch, Englisch-Deutsch ; das intelligente Großwörterbuch für Studium und Beruf ; 480000 aktuelle Stichwörter und Redewendungen ; EasyClick - einfach per Mausklick nachschlagen ; IntelliDict - findet zuverlässig die richtige Übersetzung, Office-Wörterbuch Englisch pro",420
UV-GOÄ 2013 Kommentar - Arbeitsunfälle und Berufskrankheiten,610
"Die ambivalente Stadt, Gegenwart und Zukunft des öffentlichen Raums",720
"Lassen und Tun, kulturphilosophische Debatten zum Verhältnis von Gabe und kulturellen Praktiken",100
Gesamtwirtschaftliche Theorie,330
Die separatio bonorum im klassischen römischen Recht,346
"Geschichte der Frauen und der Frauenbewegung, in der Bundesrepublik Deutschland und in der Deutschen Demokratischen Republik nach 1945",305
"Hanns Johst: ""Der Barde der SS"", Karrieren eines deutschen Dichters",830
Swingtime in Deutschland,780
Zur strafrechtlichen Verantwortlichkeit von Zugangsprovidern in Deutschland und der Umsetzung der E-Commerce-Richtlinie in Europa,340
Justus Georg Schottelius: Die Stammwörter der teutschen Sprache samt dererselben Erklärung und andere die Stammwörter betreffende Anmerkungen ; eine Untersuchung der frühneuhochdeutschen Lexikologie,437
"Durcheinandertal, Roman",833
"Untersuchungen zu Farbkonstanz und Farbgedächtnis, Vorgetragen in der Sitzung vom 24. April 1982",612
"Die Struktur der Moderne, Grundmuster und differentielle Gestaltung des institutionellen Aufbaus der modernen Gesellschaften",302
"Ränder des Archivs, kulturwissenschaftliche Perspektiven auf das Entstehen und Vergehen von Archiven",700
"Männer und Frauen in den Romanen Jakob Wassermanns, Plaidoyer für Ganna",833
"Mutige Menschen, Widerstand im Dritten Reich",943
"Sekundärzwecke im Vergabeverfahren, öffentliches Auftragswesen, seine teilweise Harmonisierung im EG/EU-Binnenmarkt und die Instrumentalisierung von Vergaberecht durch vergabefremde Aspekte",346
"Besetzt, französische Besatzungspolitik in Deutschland",940
Problembehaftete Aspekte von Angebotsbedingungen bei öffentlichen Angeboten nach dem WpÜG,346
"Innere Medizin, Krankheitslehre Krankenbeobachtung Spezielle Pflege",610
"Rhetorik des Subjekts, zur textuellen Konstruktion des Subjekts in feministischen und anderen postmodernen Diskursen",800
"Das Gewaltverhalten von Mädchen und jungen Frauen, »Männer schlagen keine Frauen?! - Und umgekehrt?«",305
Zur Rolle der Beherrschten in der mittelalterlichen Herrschaftslegitimation,940
"Zwischen Nonkonformismus und Überanpassung, deutschjüdische Künstler und Literaten im Ersten Weltkrieg",940
"Abschied von der Weltformel, die Neuerfindung der Physik",530
Examens-Repetitorium Strafrecht Besonderer Teil,340
"Ausgebremst, warum das Recht auf Bildung nicht für alle gilt",370
Ausbreitungsvorgänge der Gravitation,530
"Steuerung lokaler Bildungslandschaften, räumliche und pädagogische Entwicklung am Beispiel des Projektes Altstadt Nord Köln",379
"Bewegungsspaß mit Wirkung!, Erfahrungen und Perspektiven der psychomotorischen Förderung",370
Indische Religionen und das Christentum im Dialog,261
Die Hohenzollern in Lebensbildern,943
Robert Schumann im Spiegel seiner späten Klavierwerke,786
"Ausbildung, Training und Beratung",300
"Die Organisation der städtischen Umwelt, ein Beitrag zur sozialökologischen Theorie der Stadt",307
Die Bildnisse des Caligula,730
Gegen § 78 Halbs. 2 GmbHG verstoßende Handelsregisteranmeldungen und die Beseitigung ihrer Eintragung,340
"Jugend, Religion, Religiosität, Resultate, Probleme und Perspektiven der aktuellen Religiositätsforschung ; [Forschungssymposion ... vom 07. bis 09. Oktober 2010 an der Katholischen Universität Eichstätt-Ingolstadt]",230
"Argumentation und Interpretation, wissenschaftstheoretische Untersuchungen am Beispiel germanistischer Lyrikinterpretationen",830
"Das Uneigentliche ist das Eigentliche, metaphorische Darstellung in der Prosa bei Lessing und Lichtenberg",834
"Die baltischen Sprachen und Literaturen und ihre Rolle bei der deutsch-litauischen Begegnung, Materialien des wissenschaftlichen Kolloquiums vom 24. und 25. September 1993 in Klaipėda (Memel) = Baltu̜ kalbos bei literatūros ir ju̜ vaidmuo vokiečiu̜-lietuviu̜ bendravimui",491
"1250 - 1500, Deutsche Kultur im Spätmittelalter",943
"Waldorfschule heute, eine Einführung",370
Zweiweg-Kabelfernsehen und bürgernahe Verwaltung,352
"Was sind legitime außenpolitische Interessen?, Werner-Reihlen-Vorlesungen 2010 bis 2012",241
"Beiträge zur Identität der Germanistik, Kulturwissenschaftliche Frühneuzeitforschung",830
"3 Stücke, Nach dem Fest",832
"Christliche Mystik im Mittelalter, Mystik und Rationalisierung - Stationen eines Konflikts",230
"Kleine Kultur-/Geschichte Frankreichs, von der Höhlenmalerei in die multimediale Gesellschaft",940
"Christliche Führung - Anspruch und Wirklichkeit, Führen mit Persönlichkeit und Ethik",658
"Selbstkastration oder Zeugung neuer Kreatur, zum Problem der moralischen Freiheit in Leben und Werk von J.M.R. Lenz",831
"Anweisung und Vertrag zugunsten Dritter als Modell, Zur Leistung im Dreipersonenverhältnis",346
Geschichte der orientalischen Nationalkirchen,281
": Kommentar, Europäisches Zivilprozess- und Kollisionsrecht EuZPR/EuIPR",340
Infinitesimalrechnung,510
Treue Freunde? Das Bündnis in Europa 1714-1914,940
"Ethische Untersuchungen, Rückfragen zu einigen Grundbegriffen",170
Weihnachtsveranstaltungen,830
"Die Dopingfalle, Soziologische Betrachtungen",344
"Chanson-de-geste-Rezeption im deutschsprachigen Raum, Helden als Heilige",830
"Leadership - mehr als Management, was Führungskräfte nicht delegieren dürfen",658
Strafrecht im Assessorexamen,340
"Das Leben ändern, radikale Bedürfnisse, Frauen und Utopie ; Gespräche mit Ferdinando Adornato",335
"Die Logik des Wissens und das Problem der Erziehung, Nürnberger Hegel-Tage 1981",193
Sozialpolitik im internationalen Vergleich,361
"Recht und Sprache, Vorträge auf der Tagung der Deutschen Sektion der Internationalen Vereinigung für Rechts- und Sozialphilosophie (IVR) in der Bundesrepublik Deutschland, Mainz, 3. X. - 5. X. 1974",340
"Nach uns die Zukunft, von der positiven Subversion",330
"Berufsbildungsgesetz, Handkommentar",340
Fallsammlung zum Europäischen und Internationalen Strafrecht,340
"Arbeit als politisches Feld, politikwissenschaftliche Perspektiven für die feministische Arbeitsforschung",330
"Innovationsmanagement, Instrumente und Methoden zur Umsetzung im Unternehmen",658
"Deutsche zivil-, kollisions- und wirtschaftsrechtliche Beiträge zum X. Internationalen Kongreß für Rechtsvergleichung in Budapest 1978",346
"Arbeitsfreude und Unternehmenserfolg fördern : mit vielen Erfahrungsberichten, Executive Health - Gesundheit als Führungsaufgabe",362
Die Grabmonumente im Dom zu Meißen,730
Kündigungsschutzgesetz,340
"Aspekte nationalsozialistischer Politik und Herrschaft, Der Nationalsozialismus an der Macht",943
"Vertragsärztlicher Abrechnungsbetrug, strafrechtliche und kriminologische Aspekte",340
"sprecht sanft und tragt immer einen Knüppel bei euch!; zur Amerikanisierung der Welt, Der Moloch",327
"Fokusgruppen in der empirischen Sozialwissenschaft, von der Konzeption bis zur Auswertung",300
Studien zur Römischen Kaiserzeit und Völkerwanderungszeit in Holstein,930
"Berufsverläufe und Berufserfolg, Frauen und Männer in akademischen Professionen",305
"Die handelsrechtliche Umsatzrealisation, unter besonderer Berücksichtigung der Zwecke der Rechnungslegung",650
"Ein interdisziplinäres Handbuch, Traum und Schlaf",301
"Diskrete Mathematik mit Grundlagen, Lehrbuch für Studierende von MINT-Fächern",511
"Leonhard Müntzer, ein dichtender Kämmerer der Frühen Neuzeit in Amberg ; eine Edition",830
"Daten und erste Analysen, Die Kriege nach dem Zweiten Weltkrieg bis 1984",909
"Abschied von einer pädagogischen Leitideologie, Inklusion und Fremdheit",370
"Phantastik, ein interdisziplinäres Handbuch",809
"Die Reden gegen Verres, In C. Verrem ; Band 1 ; lateinisch - deutsch",875
"Der Fall Ashanti, Die Geschichte der ersten Gentherapie",570
"Dialogorientiertes Umweltmanagement und Umweltqualifizierung, Eine Praxishilfe für mittelständische Unternehmen",363
"Der Richtungswandel der britischen Tories (1975-1979), Thatchers konservative Revolution",941
"Denkmal und Energie 2018, Energieeffizienz, Nachhaltigkeit und Nutzerkomfort",690
"Sozialwissenschaftliche Thanatologie im Überblick, Tod und Gesellschaft",301
Strukturwandel und dynamische Effizienz in unterschiedlichen Wirtschaftsordnungen,330
"Analyse der neueren Entwicklungen in der Ausbildung von technischen Lehrern für die Berufsausbildung in Vietnam, unter besonderer Berücksichtigung der Konzeptionierung einer angepassten Fachdidaktik Metall- und Maschinentechnik",370
"Gedenken - Vergessen - Lesen, Schiller",830
"Altwerden in einer alternden Gesellschaft, Kontinuität und Krisen in biographischen Verläufen",300
"Männliche absolute Beginner, ein kommunikationswissenschaftlicher Ansatz zur Erklärung von Partnerlosigkeit",150
"Transgenerationale Weitergabe kriegsbelasteter Kindheiten, interdisziplinäre Studien zur Nachhaltigkeit historischer Erfahrungen über vier Generationen",610
"Zwischen Wahn und Wirklichkeit, [Kunst, Psychose, Kreativität]",616
"Wolframs von Eschenbach Antwort auf Gotfrids von Strassburg 'Tristan', zur Grundstruktur des 'Willehalm'",831
"Priester, Wurzeln und Visionen einer spannenden Berufung",230
"Zur Analyse von Wirtschaftssystemen, eine Einführung",330
"Facetten des Journalismus, Theoretische Analysen und empirische Studien",300
"Providentia Dei, Reich und Kirche, Weltbild und Stimmungsprofil altgläubiger Chronisten 1517 - 1618",230
"Treffen sich zwei Gene, vom Wandel unseres Erbguts und der Natur des Lebens",500
"Vaterwerden und Vatersein heute, neue Wege - neue Chancen!",300
"Geschäftsprozesse, Modell- und computergestützte Planung",650
"Die Sprache des Schweigens, die deutsche Literatur und der Holocaust",830
"Geomorphologische Untersuchungen in Karstgebieten des Bergisch-Sauerländischen Gebirges, ein Beitrag zur Teriärmorphologie im Rheinischen Schiefergebirge",551
"Erfahrungen, Perspektiven und Herausforderungen, Inklusiver Mathematikunterricht in der Primarstufe",370
Sterne und Weltraum,523
Die Berücksichtigung ungewisser Beschaffensbedingungen in der Produktionsprogrammplanung,658
Praxishandbuch Datenschutz im Unternehmen,342
"Komplexität, Warum die Bahn nie pünktlich ist",620
"Beschreibungen, Analysen, Prävention, Gewalt",361
"Kompensation und Common Sense, zur Lebensphilosphie Alfred Adlers",150
"Denk- und Schreibweisen jenseits der Grenzen von Literatur und Philosophie, Écritures",840
"Aus den wissenschaftlichen Ergebnissen der Medizin für weitere Kreise dargestellt, Biologie des Menschen",570
Johann Anastasius Freylinghausen als Theologe des hallischen Pietismus,230
"Die Zeitlichkeit des Verzeihens, zur Ethik der Urteilsenthaltung",179
Lexikon deutsch-jüdischer Autoren: Band 3: Birk - Braun,839
"Eine empirische Analyse der Rolle von Aufsichtsrat und Abschlussprüfer, Vergütungsanreize und opportunistische Bilanzpolitik",353
"Innen- und Außensichten, Potentiale der offenen Kinder- und Jugendarbeit",362
"Adversus Iudaeos, [Lateinisch-Deutsch] = Gegen die Juden",230
"Management-Trainings, den Nutzen steigern durch Professionalität und Organisationsbezug",658
"Drei neapolitanische Humanisten über die Liebe, lateinisch und deutsch und mit Anmerkungen versehen",870
"Kleider schaffen Ordnung, Regeln und Mythen jugendlicher Selbst-Repräsentation",300
Einführung in lineare Strukturgleichungsmodelle mit Stata,300
Neue Sachlichkeit und Verismus in Karlsruhe 1920 - 1933,709
"Gesetz gegen Wettbewerbsbeschränkungen und Europäisches Wettbewerbsrecht, Kartellrecht",343
"Das zerstörte Ich, Erzählstruktur und Identität in Ingeborg Bachmanns ""Der Fall Franza"" und ""Malina""",833
"Teambuch Inklusion, ein Praxisbuch für multiprofessionelle Teams",371
"Deutschland 1789 - 1847, Reform, Restauration, Krise",943
"The long time, poems = Die @währende Zeit ; Gedichte",830
"Die Sanierungsverantwortlichen nach dem Bundes-Bodenschutzgesetz., Voraussetzungen und Grenzen der Altlastenhaftung.",346
"Gender-Mainstreaming, alle anders - alle gleich ; Frauen und Männer im Berufsfeld Polizei",300
"Bernd Alois Zimmermann, con tutta forza : ein persönliches Portrait : Dokumente, Briefe, Fotos, Zeitzeugen",780
Die Metaphorisierung des vegetativen Lebensbereiches in der frühen Lyrik Else Lasker-Schülers und Georg Trakls,831
"Konstanzer Symposium Oktober 1979, Korruption im Altertum",364
Ruß- und Aschedeposition in Ottopartikelfiltern,629
"Kindgerechtigkeit, zur Sozialgeschichte einer Idee",305
"Regelkram und Grenzgänge, von poetischen Gattungen",809
Erfindung der Vergangenheit,300
Das St.-Marien-Stift in Kyllburg,230
Möglichkeiten und Grenzen des Verhandlungsverfahrens im Vergaberecht unter Beachtung der vergaberechtlichen Prinzipien,340
"Information warfare, die Rolle der Medien (Literatur, Kunst, Photographie, Film, Fernsehen, Theater, Presse, Korrespondenz) bei der Kriegsdarstellung und -deutung = Information warfare",700
"Die chemische Untersuchung des Eisens, Eine Zusammenstellung der bekanntesten Untersuchungsmethoden für Eisen, Stahl, Roheisen, Eisenerz, Kalkstein, Schlacke, Thon, Kohle, Koks, Verbrennungs- und Generatorgase",540
"Logik der Macht, zum Ort der Kritik zwischen Theorie und Praxis",320
"Der Straftatbegriff in Europa, eine rechtsvergleichende Untersuchung der allgemeinen Voraussetzungen der Strafbarkeit in Deutschland, England, Frankreich und Polen",340
"Menschen am Computer, zur Theorie und Praxis der Computermedienpädagogik in Jugendarbeit und Erwachsenenbildung",374
"Schulverwaltung, Abteilung 2 (Höhere Schulen, Fachschulen, Fortbildungsschulen, Beuthschule), Turnwesen, Archiv, Magistratsbibliothek, Stadtbibliothek, Nachrichtenamt, Gemeindeblatt, Gemeinderecht (Herausgabe), Statistik, Märkisches Museum, Kunstdeputation, Innere Ausschmückung des Rathauses, Rathauskommission",340
"Geschichte der Psychologie, ein Handbuch in Schlüsselbegriffen",150
"Gesellschaft in literarischer Form, H. L. Wagners ""Kindermörderin"" als Epochen- und Methodenparadigma",832
"Bauablaufstörungen und Produktivitätsverluste, Produktivität im Baubetrieb",624
"Zigeuner, die Geschichte eines polizeilichen Ordnungsbegriffes in Deutschland 1700 - 1945",943
"Produktionsverflechtung und Risikoverantwortung, Verfassungsfragen zur Neufassung von § 116 AFG",344
Martin Luther - Lebensspuren,284
"Funktion und Selbstverständnis der Schriftsteller in der DDR, Sozialliteraten",830
"Netzwerke im europäischen Handel des Mittelalters, [ ... Tagung vom 11. bis 14. März 2008 des Konstanzer Arbeitskreises für Mittelalterliche Geschichte]",940
"Die Chorfuge im strengen Satz, ein Lehrbuch der Chorfugenkomposition",782
"Struktur und Dynamik von Gesprächen, vom Beschreibungsmodell zur konkreten Analyse",302
"Die letzten Tage der Menschheit, Tragödie in 5 Akten",832
Lübeckische Geschichte,943
"Kommunikation im Wandel der Gesellschaft, Otto B. Roegele zum 60. Geburtstag",384
"Der Gesellschaftsanteil als Kreditsicherheit im europäischen Privatrecht, gesellschafts- und sachenrechtliche Grundlagen",340
Beteiligungsrechte des Betriebsrats im Arbeitskampf,344
"Ein Volk, ein Reich, ein Führer, die deutsche Gesellschaft im Dritten Reich",943
"Arbeits-, Staats- und Kirchenrecht zwischen Kaiserreich und DDR, Von der Eigenkirche zum Volkseigenen Betrieb: Erwin Jacobi (1884 - 1965)",340
"Einwanderungsgesellschaft Deutschland, Wege zu einer sozialen und gerechten Zukunft ; Tagesdokumentation des Gesprächskreises Migration und Integration der Friedrich-Ebert-Stiftung",300
"Erneuerbare Energien, ohne heiße Luft",300
"Bildung und Habitustransformation, empirische Rekonstruktionen und bildungstheoretische Reflexionen",370
"Animationstechniken im Unterricht, Trickfilm entdecken",370
Die juristische Profession und das Jurastudium,340
Das Vernunft-Gefüge der Moderne,110
"Kinder mit Migrationshintergrund, zur Medialisierung eines Bildungsproblems",370
"Anna Seghers, mit Selbstzeugnissen und Bilddokumenten dargestellt",833
"Atlas der Entwicklungsdiagnostik, Vorsorgeuntersuchungen von U1 bis U10/J1",610
UMVU-Schätzer und ihre Struktur,330
"Arbeit und Ambivalenz, Die Professionalisierung Sozialer und Informatisierter Arbeit",300
"Entstehungs- und Leistungsgeschichte der Sozialforschungsstelle Dortmund, Sozialforschung aus gesellschaftlicher Verantwortung",300
"Lauftherapie mit Kindern und Jugendlichen, psychische Gesundheit und Leistungsfähigkeit durch ausdauerndes Laufen ; der Ausbildungs- und Praxisbegleiter",610
"Aufsätze und Vorträge, 1957 - 1982 ; [Festgabe zum 65. Geburtstag], Über Bach und anderes",780
"Von Science zu Fiction, Wissenschaft mit anderen Worten",830
"Die Wikinger und das Fränkische Reich, Identitäten zwischen Konfrontation und Annäherung",940
"Deutschland und Europa, Lexikon der Aufklärung",940
"550 Tierparks, Aquarien und Reptilienhäuser ; der Zooführer für Deutschland, Österreich und Schweiz, Abenteuer Zoo",590
"Das neue Kreislaufwirtschaftsgesetz 2012, [Textausgabe mit] Schnelleinstieg",340
Alt werden als geistlicher Weg,230
Kritische Theorie der freien Riefler-Hemmung,621
Entwurf eines Standard-Proseminars in alter Geschichte: Herrschaft und Prinzipat des Augustus,937
"Autor und Regisseur, Ewald André Dupont",791
"Konzepte, Erfolgsfaktoren, Handlungsideen, Kundenbeziehungsmanagement im digitalen Zeitalter",658
"Ein Handbuch für Laboratorium und Betrieb, Mineralöle und verwandte Produkte",540
Persönliche Vermögensbelastung als Voraussetzung der Aufwendungstatbestände im Einkommensteuerrecht,343
Parmenides' Einübung in die Seinserkenntnis,370
"Germana Patria, die Geburtsheimat in den Werken römischer Autoren der späten Republik und der frühen Kaiserzeit",870
"Empirische Studien zum generativen Verhalten, Erklärungsbefunde und theoretische Relevanz",304
"Kreuzestheologie, eine Auseinandersetzung mit Jürgen Moltmann",232
"Vita, mein Leben",850
"Die Theologie Karl Barths, eine Einführung",230
Scholia in Aratvm vetera,881
"Gemeinsames Lernen mit Selbstlernsoftware im Englischunterricht, eine empirische Analyse lernprogrammgestützter Partnerarbeitsphasen",370
Eine einfältige Weise zu beten,230
"Der nordelbische Organist, Studien zu Sozialstatus, Funktion und kompositorischer Produktion eines Musikerberufes von der Reformation bis zum 20. Jahrhundert",786
"Die deutschen Sozialdemokraten und das sowjetische Modell, ideologische Auseinandersetzung und außenpolitische Konzeptionen 1917-1933",341
"Lernprozesse bei der praktisch-künstlerischen Tätigkeit im Unterricht, eine empirische Untersuchung über die Funktionen praktisch-künstlerischer Tätigkeit für die Veränderung von Einstellungen",707
"Gewerkschaften und öffentlicher Dienst, zur Entwicklung der Beamtenpolitik des DGB",331
"C. F. Weichmanns Poesie der Nieder-Sachsen (1721-1738), Nachweise und Register",831
"Glauben und sehen, von der Fragwürdigkeit der Bilder",700
"Stadtsoziologie, eine Einführung",300
Gedanken zur Bearbeitung von Werken Johann Sebastian Bachs,780
"Festschrift für Klaus Obermayer zum 70. Geburtstag, Rechtsstaat, Kirche, Sinnverantwortung",342
Soziologische Theorien,301
Von den Anfängen bis zum Mittelalter,230
"Eine Einführung, Interne Kommunikation in agilen Unternehmen",659
".. auf den ersten Blick, Über die ersten dreißig Sekunden einer Begegnung von Mann und Frau",300
