Title,Class
"Killing the Moonlight, Modernism in Venice",80
The dialects of England,42
"The treatment of market power, antitrust, regulation, and public enterprise",33
Topographia Westphaliae,91
"Introduction, Text and Commentary, The Lyric of Ibycus",88
The European Community,34
"Anywa language, description and internal reconstructions",49
Reference guide to Russian literature,89
"Nuclear molecular phenomena, proceedings",53
Sheaves of Algebras over Boolean Spaces,51
"A comparative history of commerce and industry, volume I, four paths to an industrialized world",65
"Philosophical tasks, an introduction to some aims and methods in recent philosophy",19
"An Introduction, Random Walks and Diffusions on Graphs and Databases",51
"Structure in complexity theory, proceedings ; second annual conference, June 16 - 19, 1987, Cornell University, Ithaca, NY",51
"Fish communities in tropical freshwaters, their distribution, ecology and evolution",59
"Children's Employment Commission, appendix to first report of Commissioners, Mines",33
Practical numerical algorithms for chaotic systems,51
"Trade like a casino, find your edge, manage risk, and win like the house",33
"Multiple Dirichlet Series, L-functions and Automorphic Forms",51
The Cambridge introduction to Margaret Atwood,81
"Food and poverty, the political economy of confrontation",30
"An Insider's Guide to Making Money Around the Globe, Where In the World Should I Invest",33
"Minimum action curves in degenerate Finsler metrics, existence and properties",51
"The global opportunity in IT-based services, assessing and enhancing country competitiveness",30
"The question of integration, immigration, exclusion and the Danish welfare state",30
"Raised under Stalin, Young Communists and the Defense of Socialism",30
"Pregnancy & birth, the essential checklists. - Description based on print version record",61
"Gender, Immigration, and Nationalism, Portuguese Women in Toronto",30
The origins of life and the universe,57
"W. B. Yeats, dramatist of vision",82
"Nonperturbative methods in quantum field theory, proceedings",53
"Der Kodex der Vereinten Nationen über wettbewerbsbeschränkende Geschäftspraktiken =, The set of multilaterally agreed equitable principles and rules for the control of restrictive business practices",34
Historical dictionaries in their paratextual context,40
"Sartre, the necessity of freedom",19
"Displaced children in Russia and Eastern Europe, 1915-1953, ideologies, identities, experiences",36
"Jean Devanny, romantic revolutionary",82
"Communication games, a teaching guide",42
"The givenness of things, essays",81
Jean Mitry and the aesthetics of the cinema,79
"The state of Afro-American history, past, present, and future : (essays)",97
Communication in action,65
Optimization of polymer nanocomposite properties,62
"Clarifying Concepts, Culture, Organizations, and Work",15
"Historical English syntax, [... CHES was renamed Kellner-Festival ...]",42
"Personality, cognition and values",15
A Milton encyclopedia,82
"The dynamics of linguistic variation, corpus evidence on English past and present ; [... a selection of articles based on papers presented at the 27th Conference of the International Computer Archive of Modern and Medieval English (ICAME) in Helsinki in May 2006]",42
"British and American approaches to Asia and Africa, 1870-1970, Three faces of imperialism",32
"Folklore in British literature, naming and narrating in women's fiction, 1750 - 1880",82
"Therapie-Tools Depression, mit E-Book inside und Arbeitsmaterial",61
"The great unknown, seven journeys to the frontiers of science",50
"Making schools work, new evidence on accountability reforms",37
The right to damages in European law,34
"Business reengineering, the survival guide",65
The science of hair care,64
"Event-related brain potentials, basic issues and applications",61
Selected studies in international migration and immigrant incorporation,30
"The European and the Indian, essays in the ethnohistory of colonial North America",97
"Mastering Turbulence, The Essential Capabilities of Agile and Resilient Individuals, Teams & Organizations",65
"Private and public enterprise in Europe, energy, telecommunications and transport, 1830 - 1990",33
"Analysis, geometry, number theory, the mathematics of Leon Ehrenpreis ; [proceedings of a Conference at Temple University Celebrating the Work of Leon Ehrenpreis]",51
"Networking, work your contacts to supercharge your career. - Includes index",65
Aspects of low dimensional manifolds,51
A course in vector analysis,51
"Surface and thin film analysis, principles, instrumentation, applications",62
"Design, Planning, and Control, Intelligent Robotic Systems",62
The application of mathematical statistics in analytical chemistry. Mass spectrometry. Ion selective electrodes,54
Products liability and the search for justice,34
"Engineering stochastic local search algorithms, designing, implementing and analyzing effective heuristics ; international workshop, SLS 2007, Brussels, Belgium, September 6 - 8, 2007 ; proceedings",51
Capital and growth,33
"Enterprise mobility, tiny technology with global impact on work",30
"The psychology of women, ongoing debates",15
"After the Holocaust, the migration of Polish Jews and Christians to Pittsburgh",30
American exceptionalism and human rights,32
Studies in non-deterministic psychology,15
Handbook of Big Data Analytics,51
"Self-organized criticality, emergent complex behavior in physical and biological systems",53
Part-time academic employment in the humanities,33
"Conceptualisation of integration, an Australian Muslim counter-narrative",30
Reconstruction of small inhomogeneities from boundary measurements,62
The theory of buyer behavior,65
A concise companion to contemporary British and Irish drama,24
"The challenge of d and f electrons, theory and computation ; developed from a symposium sponsored by the Divisions of Inorganic Chemistry and of Physical Chemistry of the American Chemical Society ... at the Third Chemical Congress of North America (195th national meeting of the American Chemical Society), Toronto, Ontario, Canada, June 5 - 11, 1988",54
"Challenges to globalization, analyzing the economics",33
Translating knowledge in the early modern Low Countries,50
Schaum's outline of theory and problems of optics,53
"Politics, feminism, and the reformation of gender",30
"Rome's first frontier, the Flavian occupation of Northern Scotland",93
"Fillers for formulations, [Eurofillers 2003 Conference] ; Alicante, Spain, September 8 - 11, 2003",54
"Charmed lives, a family romance",79
The Labour Movement in Britain from Thatcher to Blair,94
"The English novel, an introduction",82
"A gulf so deeply cut, American women poets and the Second World War",81
Gender issues in education,37
"Law-making and society in late Elizabethan England, the parliament of England, 1584 - 1601",34
Current concepts in plant taxonomy,58
"The Romans, from village to empire ; [a history of ancient Rome from earliest times to Constantine]",93
Forecasting,33
Macmillan dictionary of international finance,33
"The development of the ""polis"" in Archaic Greece",32
A comparative dictionary of the Indo-Aryan languages,49
"The Reformation, a brief history",27
Mothers surviving child sexual abuse,36
Social accounting for development planning with special reference to Sri Lanka,35
Foundations of an ethics of belief,23
Post-Optimal Analysis in Linear Semi-Infinite Optimization,51
"Covering Islam, how the media and the experts determine how we see the rest of the world",90
"Options made easy, your guide to profitable trading",33
The law of trusts and equitable obligations,34
The Rhys woman,82
Uncountably categorical theories,51
"Industrial location and air quality control, a planning approach",36
"Cross-border services and choice of law, a comparative study of the European approach",34
