Title,Class
"Trade blocs, economics and politics",3
"Lessons in estimation theory for signal processing, communications, and control",5
"Participatory governance in multi-level context, concepts and experience",3
Situation theory and its applications,1
"Learning without Boundaries, Technology to Support Distance/Distributed Learning",0
"Spatial uncertainty in ecology, implications for remote sensing and GIS applications",5
Intelligent Agents and Their Applications,0
"Norden, man and environment ; with ... 110 tables",9
"Cattle husbandry in Nigeria, a study of its ecological conditions and social-geographical differentiations",3
Lipid bilayers and antibiotics,5
"Psychologische, theoretische und stilanalytische Aspekte populärer Musik, Rhythmus",7
"Information technology, a luddite analysis",0
"Nature-Based Tourism in Mallorca’s Natural Areas, The Benefits of Tourism for Natural Areas",3
"British milk marketing and the common agricultural policy, the origins of confusion and crisis",3
The decent society,3
"Dynamic Shipping and Port Development in the Globalized Economy, Volume 1 : Applying Theory to Practice in Maritime Logistics",6
Preventing and handling product liability,3
"Stem cell dialogues, a philosophical and scientific inquiry into medical frontiers",1
"Probability and computing, randomized algorithms and probabilistic analysis",5
"Random signals, detection, estimation, and data analysis",6
"Inside Stanley Kubrick's ""Nightmare Comedy"", Reconstructing Strangelove",7
Slavery and emancipation,3
"The politics of literary theory, an introduction to Marxist criticism",8
"Jakobsonian poetics and Slavic narrative, from Pushkin to Solzhenitsyn",8
"Antifascism, Liberalism, Writing, Piero Gobetti's New World",9
"9th International Symposium, PADL 2007, Nice, France, January 14-15, 2007. Proceedings, Practical Aspects of Declarative Languages",0
"Urban protest in seventeenth-century France, the culture of retribution",9
Stochastic analysis and mathematical physics,5
"Physics of ferroelectrics, a modern perspective ; with 24 tables",5
Large-Scale Networks in Engineering and Life Sciences,5
Code-Switching,4
Essays on restrictiveness and learnability,4
Quantum Theory and the schism in physics,5
"Baroque - allegory - comedia, the transfiguration of tragedy in seventeenth-century Spain",8
"Attitudes to state and private welfare, analysis of results from a national survey",3
Nonnegative matrices and applications,5
"Christine de Pizan's Renaissance legacy, The lost tapestries of the City of ladies",7
"Contract law, cases, materials and commentary",3
"The Constitution and the conduct of foreign policy, an inquiry by a panel of the American Society of International Law",3
The European Commission,3
The Little Republic: Masculinity and Domestic Authority in Eighteenth-Century Britain,3
Edith Stein and the body-soul-spirit at the center of holistic formation,2
"The book of Psalms, an annotated bibliography",0
"Buying a home, the missing manual",6
"Kataret es-Samra, Jordan, the 1985 excavation and survey",9
"The esoteric investor, alternative investments for global macro investors",3
"Semantic web for the working ontologist, modeling in RDF, RDFS and OWL",0
"Beyond game design, nine steps towards creating better videogames",7
"ICCS 2007, Proceedings of the 15th International Workshops on Conceptual Structures",0
Some classes of singular equations,5
"Three sad races, racial identity and national consciousness in Brazilian literature",8
"How the workers became muslims, immigration, culture, and hegemonic transformation in Europe",3
"The race for paradise, an Islamic history of the crusades",9
Critical essays on Tennessee Williams,8
"Patterns, thinking, and cognition, a theory of judgment",1
"Microsoft Silverlight 4 and SharePoint 2010 integration, techniques, practical tips, hints, and tricks for Silverlight interactions with SharePoint. - Cover title. - Includes index",0
Fuzzy Sets in Information Retrieval and Cluster Analysis,5
The Enlightenment and religion: The myths of modernity,2
"Franz Baermann Steiner celebrated ; essays and translations, From Prague poet to Oxford anthropologist",3
"Surviving the coming tax disaster, why taxes are going up, how the IRS will be getting more aggressive, and what you can do to preserve your assets",3
"Homological Algebra of Semimodules and Semicontramodules, Semi-infinite Homological Algebra of Associative Algebraic Structures",5
"Chinese martial arts cinema, the wuxia tradition",7
"Women and Italy, essays on gender, culture and history",3
"Logic and computer design fundamentals, [bundled with XILINX student edition XSE series software]",6
Routledge international companion to education,3
Statistical Methods in Customer Relationship Management,6
"Half-real, video games between real rules and fictional worlds",7
"Tradition and change in administrative law, an Anglo-German comparison",3
"German communities in the age of the Nation-state, Remaking the rhythms of life",9
"Logic programming '88, proceedings of the 7th conference, Tokyo, Japan, April 11 - 14, 1988",0
"Passion and action, the emotions in seventeenth-century philosophy",1
Laboratory Phonology 7,4
"Literary views on Post-Wall Europe, essays in honour of Uwe Böker",8
The darkness and the light,7
Mathematical statistics: its setting and scope,5
"Affective neuroscience, the foundations of human and animal emotions",1
"The turning point, the abstract expressionists and the transformation of American art",7
"On conceptual modelling, perspectives from artificial intelligence, databases, and programming languages",0
"A true European, essays for Judge David Edward",3
"1900 formula schemes and 150 tables, Introduction of a functional carbon atom",5
Public interest and private rights in social media,3
"Memories of Burmese Rohingya refugees, contested identity and belonging",3
Case studies in food safety and environmental health,3
Manual of grammatical interfaces in romance,4
"Festkörperprobleme 19, Plenary Lectures of the Divisions “Semiconductor Physics” “Metal Physics” “Low Temperature Physics” “Thermodynamics and Statistical Physics” “Thin Films” “Surface Physics” “Surface Physics” “Magnetism” of the German Physical Society (DPG) Freudenstadt, March 21.-25., 1983",5
"Carbon Cycle in the Changing Arid Land of China, Yanqi Basin and Bosten Lake",5
The College Dropout and the Utilization of Talent,3
Introduction to C++ programming and graphics,0
"New England Dissent, 1630–1833: Volume I: New England Dissent, 1630–1833. Volume I",3
"15th European Conference, Munich, Germany, September 8-14, 2018, Proceedings, Part VI, Computer Vision - ECCV 2018",0
"Diagnosis and Surgical Management, The Thymus Gland and its Surgery",6
"On the Relevance of the Kind/Object-Distinction to Referential Semantics, Sorting the World",4
"A New Didactic Approach, Introduction to Stochastic Calculus for Finance",3
"Concepts of national identity, an interdisciplinary dialogue ; [... in 1985 the West European Center at Indiana University in Bloomington convened a roundtable conference of American and European scholars] = Interdisziplinäre Betrachtungen zur Frage der nationalen Identität",3
Methodological issues in applied social psychology,3
The vector coherent state method and its application to problems of higher symmetries,5
Decomposition of superpositions of density functions and discrete distributions,5
"IBM Cognos Business Intelligence 10, the official guide",6
"The Aramaic version of the Bible, contents and context",2
"Contemporary music, theoretical and philosophical perspectives",7
"8th International Workshop, STACOM 2017, Held in Conjunction with MICCAI 2017, Quebec City, Canada, September 10-14, 2017, Revised Selected Papers, Statistical Atlases and Computational Models of the Heart. ACDC and MMWHS Challenges",0
"Governing complex societies, trajectories and scenarios",3
"Adolescent vulnerabilities and opportunities, developmental and constructivist perspectives",1
"Agrippina, sex, power, and politics in the early Empire",9
"Jewish self-government in medieval Egypt, the origins of the office of head of the Jews, ca. 1065-1126",3
The origins of postmodernity,8
"Contributions to geometry, proceedings of the Geometry-Symposium held in Siegen June 28, 1978 to July 1, 1978",5
The political rights of migrant workers in Western Europe,3
Mathematical models in biology,5
Software Diversity in Computerized Control Systems,0
End-to-end integration with IBM Sterling B2B integration and managed file transfer solutions,0
"Surface science, principles and current applications ; [based on invited lectures presented ... at the German-Australian Workshop on Surface Science held at Schloß Ringberg, Tegernsee, Germany, in January 1994]",5
"Expert systems programming, practical techniques for rule-based systems",0
"A commentary on Ovid, Tristia, Book 2",8
"The First Compendium on Naval Medicine, Surgery and Drug Therapy (London 1617), The Surgions Mate",6
Animals of Kruger National Park,3
"Playing dead, a contemplation concerning the Arctic",9
"Strings and gravity, tying the forces together ; bibliothèque scientifique Francqui, 5 ; proceedings of the Fifth Francqui Colloquium, 19 - 21 October 2001, Brussels",5
"Java application architecture, modularity patterns with examples using OSGi",0
"From Basic to Clinical, Neuroscience in the 21st Century",6
"Comparative constitutional studies, between magic and deceit",3
"Approaches, Consequences and Interventions, Cyberbullying",1
Joomla! 1.5 top extensions cookbook,0
"The Case of Formula One, The Economics of Motorsports",7
"Magnetic properties of matter, proceedings of the National School held in Villa Gualino, Turin, September 8-20, 1986, under the auspices of the Italian Condensed Matter Group",5
Judicial inventiveness and judicial restraint in the United States,3
"5th Australasian Conference, ACISP 2000, Brisbane, Australia, July 10-12, 2000. Proceedings, Information Security and Privacy",0
Vietnam images: war and representation,7
The Tennessee Williams encyclopedia,8
Deregulation of the radio spectrum in the UK,3
"4th International Conference, ICDCIT 2007, Bangalore, India, December 17-20. Proceedings, Distributed Computing and Internet Technology",0
"Feasting with centaurs, Titus Andronicus from stage to text",8
"Returning, a collection of tales",8
"7th International Conference on Intelligent Computing, ICIC 2011, Zhengzhou, China, August 11 - 14. 2011 ; revised selected papers, Bio-inspired computing and applications",0
"A Medium in Crisis in the Digital Age, The End of Cinema?",7
Solving differential equations in R,5
"Essays in Honor of Jean-Michel Grandmont, Sunspots and Non-Linear Dynamics",3
"Disaster and the Remaking of Gender, Into the Fire",3
"Go girl!, the black woman's book of travel and adventure",9
"4th International Central and Eastern European Conference on Multi-Agent Systems, CEEMAS 2005, Budapest, Hungary, September 15-17, 2005, Proceedings, Multi-Agent Systems and Applications IV",0
"Make the day matter!, promoting typical lifestyles for adults with significant disabilities",3
"Environmental tax initiatives and multilateral trade agreements, dangerous collisions",3
"1873-1960, Anton Pannekoek and the socialism of workers' self-emancipation",3
"Eupolis frr. 326 - 497, translation and commentary",8
Case grammar theory,4
"Die Toten Hosen, Rosenstolz, Silbermond and more ; [+ professional playalong-CD], Drum along - 10 German rock songs",7
"Make: Rockets, down-to-earth rocket science",6
"Research projects and research proposals, a guide for scientists seeking funding",5
"Inverse and Ill-posed problems, theory and applications",5
"Computation in living cells, gene assembly in ciliates : with 2 tables",5
"English Shakespeares, Shakespeare on the English stage in the 1990's",7
"One drawing a day, a 6-week course exploring creativity with illustration and mixed media",7
"The geometry of metric and linear spaces, proceedings of a conference held at Michigan State Univ., East Lansing, June 17 - 19, 1974",5
Rereading,8
"Theory of financial risks, from statistical physics to risk management",6
The Oxford dictionary of English,4
Learning and adaptive behavior,1
Tax Law in Germany,3
Monoclonal antibodies and general immunoassay methods,5
"Goals!, how to get everything you want--faster than you ever thought possible",1
"Combinatorial Designs, Constructions and Analysis",5
"Language of the snakes, Prakrit, Sanskrit, and the language order of premodern India",8
"Future people, a moderate consequentialist account of our obligations to future generations",1
"International Conference, ICTCC 2014, Ho Chi Minh City, Vietnam, November 24-25, 2014, Revised Selected Papers, Nature of Computation and Communication",0
"The Old Testament in early christianity, canon and interpretation in the light of modern research",2
"5th Pacific-Asia Conference, PAKDD 2001 Hong Kong, China, April 1618, 2001 Proceedings, Advances in knowledge discovery and data mining",0
"Guardians of Islam, Religious Authority and Muslim Communities of Late Medieval Spain",2
"Domesticity with a difference, the nonfiction of Catharine Beecher, Sarah J. Hale, Fanny Fern, and Margaret Fuller",8
"Aspects of the Notitia dignitatum, papers presented to the conference in Oxford, December 13 to 15, 1974",3
"Regimes, politics and markets, democratization and economic change in Southern and Eastern Europe",3
The Prose Solomon and Saturn and Adrian and Ritheus,8
Bound to violence,8
"Beautiful game theory, how soccer can help economics",3
"Infancy, its place in human development",3
"Festkörperprobleme 32, Plenary Lectures of the Divisions of the German Physical Society (DPG), Regensburg, March 16 to 20, 1992",5
JavaServer Pages Pocket Reference,0
"Buccaneers of the Caribbean, how piracy forged an empire",9
Handbook of research on reading comprehension,4
The Best Writing on Mathematics 2013,5
"International Conference on the Occasion of Stanley Osher's 60th Birthday, December 12 - 15, 2002, Hong Kong Baptist University, Hong Kong ; [International Conference on Scientific Computing and Partial Differential Equations], Recent advances in scientific computing and partial differential equations",5
"Juergen Teller - Woo!, [Woo!, Institute of Contemporary Arts, London, 23 January 2013 - 17 March 2013 ; The Girl with the Broken Nose, Palazzo Reale, Milan, 21 September 2012 - 4 November 2013 ; Irene im Wald, Supplement for The Journal Magazine 32, The Journal Gallery, Brooklyn, 12 September 2012 - 4 November 2012]",7
"The reception of Copernicus' heliocentric theory, proceedings of a symposium organized by the Nicolas Copernicus Committee of the International Union of the History and Philosophy of Science, Toruń, Poland, 1973",5
Ovid's games of love,8
"The Romans, from village to empire ; [a history of ancient Rome from earliest times to Constantine]",9
Victorian painting,7
The Wiley-Blackwell companion to practical theology,2
"Iwasawa Theory 2012, state of the art and recent advances ; [research and overview articles contributed by conference speakers and participants at Iwasawa 2012 Conference, Heidelberg (July 30–August 3)]",5
"Apache, the definitive guide",0
"Current Trends in High Performance Computing and Its Applications, Proceedings of the International Conference on High Performance Computing and Applications, August 8-10, 2004, Shanghai, P.R. China",0
International business law and its environment,3
"JIRA essentials, use the features of JIRA to manage projects and effectively handle bugs and software issues",6
"OPLL, Ossification of the Posterior Longitudinal Ligament",5
Indirect Sampling,5
"American politics on screen, Hollywood goes to Washington",7
Mac OS X advanced system administration v10.5,0
Advancing Culture of Living with Landslides: Volume 1 ISDR-ICL Sendai Partnerships 2015-2025,5
"Islamic legal thought, a compendium of Muslim jurists",3
"Leptons, hadrons and nuclei",5
Iceland,0
"An Ordinary Engineering Discipline, System architecture",0
"West of Rome, two novellas",8
Spectrochemical analysis by atomic absorption and emission,5
Optical nonlinearities in chalcogenide glasses and their applications,6
"Lipases, structure, mechanism and genetic engineering ; contributions to the CEC GBF international workshop, September 13 to 15, 1990, Braunschweig, Germany",5
"A Guide to Understanding the Organization and Visualization of Technical Data, The Data Handbook",0
"Paradise lost, an authoritative text, backgrounds and sources, criticism",8
"The environment and international relations, global environmental change programme",3
The seduction & other stories,8
"Vision and difference, femininity, feminism and histories of art",7
Handbook on international migration,3
"The invention of the Jewish gaucho, Villa Clara and the construction of Argentine identity",3
Sams teach yourself Windows Phone 7 game programming in 24 hours,0
"Studying media, problems of theory and method",3
"Optical phase conjugation, with 171 figures, some in colour",5
"Umweltschutz im Völkerrecht und Kollisionsrecht, [22. Tagung in Trier vom 10. bis 13. April 1991] ; Referate und Thesen mit Diskussion = Environmental protection in public international law and private international law",3
"An invitation to quantum cohomology, Kontsevich's formula for rational plane curves",5
"Sense of place, health and quality of life",6
The international handbook on environmental technology management,3
"Communication, your key to success ; unlock the secrets that will increase productivity and propel you to a brighter, more fulfilling future",6
Individual and community in Paul's letter to the Romans,2
Roland Barthes at the Collège de France,1
Developing employee relations,3
Topics in Modern Regularity Theory,5
Numerical solution of initial-value problems in differential-algebraic equations,5
"Discrete Mathematics for Computer Scientists, Relations and Graphs",6
"Spaces, world's, and grammar",4
"Faith in public life, [2007 annual convention of the College Theology Society, held at the University of Dayton]",2
"9th international symposium, ARC 2013, Los Angeles, CA, USA, March 25 - 27, 2013 ; proceedings, Reconfigurable computing: architectures, tools and applications",6
"Diffusion processes, experiment, theory, simulations ; proceedings of the Vth Max Born Symposium held at Kudowa, Poland, 1 - 4 June 1994",5
"Indo-Roman trade, from pots to pepper",3
Developing cloud applications with Windows Azure storage,0
"Broadway musicals of the 1930's, Ring bells! Sing songs!",7
"4th Enterprise Engineering Working Conference, EEWC 2014, Funchal, Madeira Island, Portugal, May 5-8, 2014. Proceedings, Advances in Enterprise Engineering VIII",6
"The constitution of Finland, a contextual analysis",3
Visual optics and instrumentation,6
"Nitroxides, applications in chemistry, biomedicine, and materials science",6
"Radical Spaces : Venues of popular politics in London, 1790-c. 1845",3
Induced representations of locally compact groups,5
"Full Stack JavaScript, Learn Backbone.js, Node.js, and MongoDB",0
"The retreat of the state, deregulation and privatisation in the UK and US",3
"Re-thinking theory, a critique of contemporary literary theory and an alternative account",8
"Mastering OpenCV with practical computer vision projects, step-by-step tutorials to solve common real-world computer vision problems for desktop or mobile, from augmented reality and number plate recognition to face recognition and 3D head tracking",0
"Multidirectional memory, remembering the Holocaust in the age of decolonization",9
"Islam and the West, judgements, prejudices, political perspectives",2
"Energy for a sustainable world, from the oil age to a sun-powered future",3
Provincial Solidarities:  A History of the New Brunswick Federation of Labour,3
KPMG international handbook of financial instruments and transactions,3
"Thinking through cultures, expeditions in cultural psychology",1
American hand book of the daguerreotype,7
The language of human rights in West Germany,9
"Field theory handbook, incl. coordinate systems, differential equations, and their solutions",5
"Fluid Structure Interaction II, Modelling, Simulation, Optimization ; [the present volume contains selected contributions from the""First International Workshop on Computational Engineering - special topic Fluid-Structure Interactionsʺ held in Herrsching, Germany, in October 2009]",6
Civil rights in the USA 1945 - 68,3
"6th Italian Conference, CIAC 2006, Rome, Italy, May 29-31, 2006, Proceedings, Algorithms and Complexity",0
"Variational and finite element methods, a symbolic computation approach",6
"Geographies of forced eviction, dispossession, violence, resistance",3
"Advances in the social sciences, 1900 - 1980, what, who, where, how?",3
Design theory,5
"Growth and Development of Computer-Aided Innovation, Third IFIP WG 5.4 Working Conference, CAI 2009, Harbin, China, August 20-21, 2009. Proceedings",0
Dependencies in relational databases,0
Red Hat Linux Fedora 3 unleashed,0
"Vision geometry, proceedings of an AMS special session held in Hoboken, october 20-21, 1989",0
"A Step-by-Step Guide to Accenture's Internal IT, Running IT Like a Business",3
YouTube for dummies,0
"The story of Apollonius, king of Tyre, a commentary",8
"Complex analysis, an introduction to the theory of analytic functions of one complex variable",5
Testing for contemporary fiscal policy discretion with real time data,3
Public law,3
Learning jQuery deferreds,0
"Dragon in the tropics, Hugo Chávez and the political economy of revolution in Venezuela",9
Integrated Cytology of Cerebrospinal Fluid,6
"History, theory, text, historians and the linguistic turn",9
"Crime and prevention policy, research and evaluation",3
"The new science of the mind, from extended mind to embodied phenomenology",1
"Die Sanktion im Recht der Europäischen Union, der Begriff und seine Funktion im europäischen Rechtsschutzsystem = "" @Sanction"" as a legal term in the law of the European Union ; the term and its function within the system of remedies foreseen by European Union law ; (English Summary)",3
"Austrian fiction writers, 1875 - 1913",8
Religious dimensions of the self in the Second Century CE,2
"Practicing linguistic historiography, selected essays",4
Allusion and meaning in John 6,2
Rashi's commentary on Psalms,2
"Nazi Germany and the American germanists, a study of periodicals, 1930 - 1946",4
Angels and insects,8
Statistical mechanics in a nutshell,5
An introduction to the physical properties of large molecules in solution,5
A companion to German cinema,7
The Routledge companion to Gothic,8
"Daughters, fathers, and the novel, the sentimental romance of heterosexuality",8
Apophasis and Pseudonymity in Dionysius the Areopagite,2
"Beginning database design, from novice to professional",0
"Fundamental concepts, representations of Virasoro and affine algebras",5
The cultural Cold War in Western Europe 1945 - 1960,3
"iPhone and iOS forensics, investigation, analysis, and mobile security for Apple iPhone, iPad, and iOS devices",0
"Graz, Austria, June 20 - 21, 1991 ; proceedings, New results and new trends in computer science",0
"Social and Interactional Aspects of the Mobile Age, Wireless World",4
"6th International Workshop, WISA 2005, Jeju Island, Korea, August 22-24, 2005, Revised Selected Papers, Information Security Applications (vol. # 3786)",0
"Flight Ways, Life and Loss at the Edge of Extinction",5
"Children in crises, a team approach in the schools",3
"Organizing the ethnic community, an account of the origin, history, and development of the Joint Civic Committee of Italian Americans (1952-1995)",9
Re-engineering the Uptake of ICT in Schools,0
Trends and perspectives in empirical social research,3
"10th international conference, SEFM 2012, Thessaloniki, Greece, October 1 - 5, 2012 ; proceedings, Software engineering and formal methods",0
"Scalable VoIP mobility, integration and deployment",0
"Ecology revisited, reflecting on concepts, advancing science",5
"Metaphor, metonymy, and experientialist philosophy, challenging cognitive semantics",1
"The dialectics of exile, nation, time, language, and space in Hispanic literatures",8
"Adobe Flash Professional CS6, classroom in a book",0
"How Zen Became Zen, The Dispute over Enlightenment and the Formation of Chan Buddhism in Song-Dynasty China",2
A companion to European Romanticism,8
"Surveys in combinatorics, 2001",5
Max Weber and modern sociology,3
"Engineering Trustworthy Software Systems, Second International School, SETSS 2016, Chongqing, China, March 28 - April 2, 2016, Tutorial Lectures",0
"Transitions to good governance, creating virtuous circles of anti-corruption",3
"A Transrational and Elicitive Analysis Towards Transformation, Reconciliation and Social Healing in Afghanistan",3
Sams teach yourself the Twitter API in 24 hours,0
"Textiles and text, re-establishing the links between archival and object-based research ; postprints ; third annual conference, 26 - 28 July 2005",6
"The Finance Crisis and Rescue, What Went Wrong? Why? What Lessons Can Be Learned?",3
"Basic Concepts, Methodological Issues and Applications, Partial Least Squares Path Modeling",5
A world in HDR,7
"Nation, Region, and Technology in the Southwestern United States, 1854-1920, Wires That Bind",9
"The economic writings of Sir William Petty, together with the Observations upon the bills of mortality more probably by John Graunt",3
"Ernest Hemingway in Europe 1944-45, Papa goes to war",8
Judaism and the Jews in the Gospel of John,2
"9th international conference, CANS 2010, Kuala Lumpur, Malaysia, December 12 - 14, 2010 ; proceedings, Cryptology and network security",0
"Making choices, a recasting of decision theory",1
Principles of human rights adjudication,3
"Schizophrenia and genetics, a twin study vantage point",6
Historicism,8
Performance management in the public sector,3
"Dislocated memories, Jews, music, and postwar German culture",7
Secure Digital Communications,0
Knowledge and Action,3
"French-Canadian authors, a bibliography of their works and of English-language criticism",0
Inverse Problems for Partial Differential Equations,5
"Knowledge in flux, modeling the dynamics of epistemic states",1
"Invertebrate tissue culture, research applications",5
Constitutional law and national pluralism,3
"Beginning OpenOffice 3, from novice to professional",0
Construction morphology,4
"Handbook of the economics of giving, altruism and reciprocity, Volume 2: Applications",1
"Event-based Information Organization, Topic Detection and Tracking",0
"4th International Conference on Industrial Applications of Holonic and Multi-Agent Systems, HoloMAS 2009, Linz, Austria, August 31 - September 2, 2009 ; proceedings, Holonic and multi-agent systems for manufacturing",6
The professional photographer's guide to shooting & selling nature & wildlife photos,7
"Arthur Schlesinger, Jr., and the Challenge of the American Past, The Liberal Persuasion",9
"Filmmaking by the book, Italian cinema and literary adaptation",7
"Health Economics, prospects for the future",3
"Rethinking human nature, a multidisciplinary approach",2
"Broadcasting law, a comparative study",3
"Life and letters on the Roman frontier, Vindolanda and its people",9
"Addressing Psychological and Behavioral Health, Adolescents in Public Housing",3
"Security, the human factor",0
The new British Library,0
"Adventure sports photography, creating dramatic images in wild places",7
"An Appraisal by the Five Participants, Successful Negotiation, Trieste 1954",3
"Homological Methods, Representation Theory, and Cluster Algebras",5
"Team problem solving, reaching decisions systematically",6
"The Byzantine grammarians, their place in history",1
Media encounters and media theories,3
"14th European, Mediterranean, and Middle Eastern Conference, EMCIS 2017, Coimbra, Portugal, September 7-8, 2017, Proceedings, Information Systems",0
"Movements of modernity, the case of Glasgow and Art Nouveau",7
"Rationality and power, democracy in practice",3
"Youth and subculture as creative force, creating new spaces for radical youth work",3
Doing research,8
"Nuzi, women's rights, and Hurrian ethnicity, and other academic essays",2
Self-healing polymers and polymer composites,5
"Complementation of normal subgroups, in finite groups",5
Taylor's Musculoskeletal Problems and Injuries A Handbook,6
Decomposition of country-specific corporate bond spreads,3
"Software psychology, human factors in computer and information systems",0
Escalation and Nuclear Option,3
"Nmap essentials, harness the power of Nmap, the most versatile network port scanner on the planet, to secure large scale networks",0
"Modernism and the Banality of Empire, Prose of the World",8
Writings on international economics,3
"The life insurance industry in India, current state and efficiency",3
"9th International Conference, SocInfo 2017, Oxford, UK, September 13-15, 2017, Proceedings, Part I, Social Informatics",0
The idea of justice,3
Estimating the error of numerical solutions of systems of reaction-diffusion equations,5
"Critical phenomena at surfaces and interfaces, evanescent X-ray and neutron scattering",5
"Problems and Perspectives, Values and Ontology",1
"The unintended reformation, how a religious revolution secularized society",2
Linear order and generative theory,4
Locally Convex Spaces,5
"Modernism, satire, and the novel",8
"23rd Nordic Conference, NordSec 2018, Oslo, Norway, November 28-30, 2018, Proceedings, Secure IT Systems",0
"Green Deen, what Islam teaches about protecting the planet",2
"Ninja hacking, unconventional penetration testing tactics and techniques",0
The Definitive Guide to HTML5 Video,0
Build Windows 8 apps with Microsoft Visual C++ step by step,0
"Franks and Alamanni in the Merovingian period, an ethnographic perspective ; [papers presented at the Third Conference on ""Studies in Historical Archaeoethnology"" organized by the Center for Interdisciplinary Research on Social Stress, which was held in San Marino from 2nd to 6th September 1995 ; studies in historical archaeoethnology, volume 3]",9
James Edward Meade,3
"Classification, pattern recognition and reduction of dimensionality",5
The Routledge handbook of the Stoic tradition,1
Methods of noncommutative geometry for group C*-algebras,5
"Lords of the land, indigenous property rights and the jurisprudence of Empire",3
Concavity and optimization in microeconomics,5
Metaphor,8
"David Busch's Canon EOS 70D, guide to digital SLR photography",4
"Psychoanalysis and Islam in Modern Egypt, The Arabic Freud",2
"Literature as system, essays toward the theory of literary history",8
"Advances in fluid mechanics, proceedings of a conference, held at Aachen, March 26 - 28, 1980",5
"Ethnicity, Religion, and Politics in the Thought of Alfarabi, Redefining the Muslim Community",3
"The design warrior's guide to FPGAs, devices, tools and flows",6
Canon EOS 70D for dummies,7
"Expert systems, concepts and examples",0
Menander's Courtesans and the Greek comic tradition,8
Victorian poetry,8
"Global Optimization and Constraint Satisfaction, Second International Workshop, COCOS 2003, Lausanne, Switzerland, Nevember 18-21, 2003, Revised Selected Papers",0
"Technologies for E-learning and digital entertainment, third international conference, Edutainment 2008, Nanjing, China, June 25 - 27, 2008 ; proceedings",3
"Managing software development projects, formula for success",0
"Cultures in conflict, the Seven Years' War in North America",9
"Due diligence, disclosures, and warranties in the corporate acquisitions practice, based on papers presented to the Committee on Business Organisations of the IBA's Section on Business Law at the Section's eighth conference, London, September 1987",3
Differential geometry and control,6
Jumping numbers of a simple complete ideal in a two-dimensional regular local ring,5
Special issue on innovations in nature-inspired computing and applications,0
"The city, inside the great expectation machine ; myth and reality in institutional investment and the stock market",3
"A new world, the history of immigration into the United States",3
"8th International Conference, VAMR 2016, Held as Part of HCI International 2016, Toronto, Canada, July 17-22, 2016. Proceedings, Virtual, Augmented and Mixed Reality",4
"Microsoft Dynamics CRM 2011, dashboards cookbook : over 50 simple but incredibly effective recipes for creating, customizing, and interacting with rich dashboards and charts",6
"James Joyce's Finnegans wake, a casebook",8
"A quest for home, reading Robert Southey",8
Elementary statistics,5
"Fifth International Conference on Topological Algebras and Applications, June 27 - July 1, 2005, Athens, Greece, Topological algebras and applications",5
Building states to build peace,3
Pop Culture in Latin America and the Caribbean,3
"International Congress of Mathematicians Satellite Conference Algebraic and Combinatorial Approaches to Representation Theory, August 12 - 16, 2010, National Institute of Advanced Studies, Bangalore, India ; Follow-up conference, May 18 - 20, 2012, University of California, Riverside, CA, Recent developments in algebraic and combinatorial aspects of representation theory",1
Pity transformed,8
Visual analytics of movement,9
"German printmaking in the age of Goethe, [following its showing at the British Museum, a reduced version of the exhibition will tour as part of the National Touring Exhibitions programme and will be shown at Lancaster, Edinburgh ...]",7
"Mathematical models in biology, Originally published: 1st ed. New York : Random House, 1988, in series: The Random House/Birkhäuser mathematics series. With new pref. and slight corrections",5
"First International Conference, SmartGIFT 2016, Liverpool, UK, May 19-20, 2016, Revised Selected Papers, Smart Grid Inspired Future Technologies",0
"A model of the universe, space-time, probability, and decision",1
"A Methodological Reflection and Its Implications, The Question of the Beginning and the Ending of the So-Called History of David's Rise",2
Object-oriented languages,0
"Designing, Developing, and Deploying, Microservices for the Enterprise",0
Globalization and Nationalism,3
"Anger and detachment, a study of Arden, Osborne and Pinter",8
"An introduction to transfer entropy, information flow in complex systems",0
"Explorations with sugars, how sweet it was",5
Taylor Coefficients and Coefficient Multipliers of Hardy and Bergman-Type Spaces,5
Pursuit of truth,1
"Popular manufacturing myths, eliminating widely held beliefs that reduce competitiveness",6
Antibodies in cell biology,5
"Post-colonial trajectories in the Caribbean, the three Guianas",3
"Based on Machine Learning and Soft Computing, Image Quality Assessment of Computer-generated Images",0
"The causal power of social structures, emergence, structure and agency",3
"Deconstructing product design, exploring the form, function, usability, sustainability, and commercial success of 100 amazing products",7
"Ethnopragmatics, understanding discourse in cultural context",3
"4th International DFVLR Seminar on Foundations of Engineering Sciences, Bonn, Federal Republic of Germany, June 25/26, 1987, Parallel computing in science and engineering",0
"Environments for Multi-Agent Systems III, Third International Workshop, E4MAS 2006, Hakodate, Japan, May 8, 2006, Selected Revised and Invited Papers",0
"Discrete Time Series, Processes, and Applications in Finance",5
Functional materials for sustainable energy applications,6
Principles of information systems analysis and design,6
"Joint IAPR International Workshops, SSPR 2004 and SPR 2004, Lisbon, Portugal, August 18-20, 2004. Proceedings, Structural, Syntactic, and Statistical Pattern Recognition",0
"Food safety, a practical and case study approach",3
"Artificial Life and Computational Intelligence, Second Australasian Conference, ACALCI 2016, Canberra, ACT, Australia, February 2-5, 2016, Proceedings",0
"6th international conference, GIScience 2010, Zurich, Switzerland, September 14 - 17, 2010 ; proceedings, Geographic information science",9
The social psychology of everyday life,3
"An Introduction to the Programming Language, Scala: From a Functional Programming Perspective",0
