Title,Class
Gliomchirurgie,6
"Die Politik der Geschlechterbeziehungen in einer ländlichen Gemeinde in Zambia: ""Be quiet and suffer""",3
Biologische Behandlung organischer Abfälle,3
"GmbHG, Kommentar zum GmbH-Gesetz",3
"Dokumentation des 7. Fachkongresses Frauen und Schule, Frauen bilden Macht",3
"Das Adjektiv ""reich"" im mittelalterlichen Deutsch, Geschichte, semantische Struktur, Stilistik",4
"Königliche Gerichtsbarkeit und Landfriedenssorge im deutschen Spätmittelalter, eine Geschichte der Verfahren und Delegationsformen zur Konfliktbehandlung",9
Kindernotfälle im Rettungsdienst,6
"Prüfungsangst in der Schule, Ursachen, Bewältigung und Folgen am Beispiel einer zentralen Abschlussprüfung",1
"Schmerztherapie in der Pflege, schulmedizinische und komplementäre Methoden",6
"Grundzüge der Genese von Paul Tillichs Denken ; dargestellt und erläutert an vier frühen Schriften aus den Jahren 1911 - 1913, Rechtfertigung des Denkens",2
"Deutsch als Fremd- und Zweitsprache, Grammatik, Wortschatz, Orthographie : mit einem Anhang zur Behandlung von Varietäten des Deutschen im DaF-Unterricht",4
Denkschrift betreffend die preußische Machtstellung im deutschen Nordwesten,0
Frachtbrief und Übergabe des Frachtgutes in ihrer Bedeutung für den Frachtvertrag,3
"Konstruktion der Wirklichkeit, Modelle",5
"Totalüberschussprognose - Verbilligte Überlassung - Kurzzeitige Vermietung - Ferienimmobilien, Verlustausgleich oder Liebhaberei bei der Vermietung von Grundstücken",3
"Aus dem Italienischen übersetzt und herausgegeben von Christian Göbel., Die Gottesfrage in der Philosophie der Neuzeit.",2
"Gott hat nicht nur starke Söhne, Grundzüge einer feministischen Theologie",2
Handbuch der pädagogischen Psychologie,3
Das Opernschaffen Gottfried von Einems,7
Die erbschaft- und schenkungsteuerrechtliche Behandlung von Vermögensbewegungen unter Ehegatten,3
"Innenansichten, Uwe Johnsons Romanwelt",8
Das Zwergenschloß und sieben andere Erzählungen,8
"Formen und Funktionen von Leitbildern, [Beiträge einer Tagung in Jena im Oktober 2003]",8
"Metzler-Lexikon Autoren, deutschsprachige Dichter und Schriftsteller vom Mittelalter bis zur Gegenwart",8
"Die Handlungsrelativität der Sinne, zum Verhältnis von Intersubjektivität und Sinnlichkeit",1
"Was ist Kunst?, Werkstattgespräch mit Beuys",7
Der amerikanische Bürgerkrieg,9
"Importkreditsicherung, die Sicherung der Bank gegen Insolvenz des Käufers",3
"Otto Mueller, eine Retrospektive ; [anlässlich der gleichnamigen Ausstellung in der Kunsthalle der Hypo-Kulturstiftung München vom 21. März bis 22. Juni 2003]",0
"Lern- und Arbeitstechniken für das Studium, mit zahlreichen Abbildungen, Beispielen, Checklisten",3
"Die Absicherung teleologischer Argumente in der Zivilrechtsprechung des Bundesgerichtshofes, Eine empirisch-deskriptive Analyse",3
"Kleiner Ratgeber für die Fachberufe im Gesundheitswesen, Mit körperlich Kranken umgehen",6
"Die Reichsverfassung der Paulskirche, Vorbild und Verwirklichung im späteren deutschen Rechtsleben",3
"Auferstehung Jesu, Auferstehung der Christen, Deutungen des Osterglaubens ; (Anton Vögtle zum 75. Geburtstag am 17. Dezember 1985 von seinen Schülern in Dankbarkeit und Verehrung)",2
"Die Bedeutung von Umweltgrenzwerten für den Rechtsschutz gegen Umweltbelastung, am Beispiel der Immissionsgrenzwerte der 22. BImSchV",3
"Ausländische Patienten in Wiesloch, Schicksal und Geschichte der Zwangsarbeiter, Ostarbeiter, ""Displaced Persons"" und ""Heimatlosen Ausländer"" in der Heil- und Pflegeanstalt, dem Mental Hospital, dem Psychiatrischen Landeskrankenhaus Wiesloch und dem Psychiatrischen Zentrum Nordbaden",6
"Kardinal Bernardino Spada, eine Karriere im barocken Rom",2
"Souveräne Demokratie und soziale Homogenität, das politische Denken Hermann Hellers",3
"Die Untergrundarmee, der jüdische Widerstand in Białystok ; ein autobiographischer Bericht",6
": eine Bibliographie: von den Anfängen bis 1970, Literatur zur deutschsprachigen Presse",0
"Die Spätzeit der Oberstadt von Augusta Raurica, Untersuchungen zur Stadtentwicklung im 3. Jahrhundert",9
"Sklaverei und Freilassung im römischen Recht, Symposium für Hans Josef Wieling zum 70. Geburtstag",3
"Erster Paladin des Führers und ""Zweiter Mann im Reich"", Hermann Göring",9
Politisches Vertrauen in neuen Demokratien,3
"Erfolgskriterien föderaler Transition, eine vergleichende akteursbasierte Prozessanalyse anhand Spaniens, Belgiens und Russlands",3
"Der angemessene Grad an Visibilität in Logistik-Netzwerken, die Auswirkungen von RFID",6
Universitätsforschung im Beihilfenrecht der Europäischen Union,3
"Blicke auf Reisetexte 1918 - 1945, Europa. Stadt. Reisende",9
"Lehrlinge und Handwerksgesellen am Mittelrhein, ihre soziale Lage und ihre Organisation vom 14. bis ins 17. Jahrhundert",9
"Das Weite suchen, Einführung in eine phänomenologische Anthropologie für Pflege",3
"Thomas Mann und E. T. A. Hoffmann, die Funktion des Künstlers und der Kunst in den Romanen ""Doktor Faustus"" und ""Lebens-Ansichten des Katers Murr""",8
"Peter Hartenbeck (um 1550-1616), von einem wackeren Schwaben aus Gmünd, Wundermaschinen, abenteuerlichen Reisen und abertausenden Silbertalern",9
"Beispiele von Goethe, Fontane, Thomas Mann, Bergengruen, Kleist und Johnson, Sprache im Prosawerk",8
"Die Diffusion sozialer Innovationen, eine Strukturanalyse",3
"Die Zentralbank - eine Nebenregierung, Reichsbankpräsident Hjalmar Schacht als Politiker der Weimarer Republik",3
"17. Internationale Tagung der Sozialakademie Dortmund in Zusammenarbeit mit der Hans-Böckler-Stiftung, Düsseldorf, Technischer Wandel und Einflussmöglichkeiten der Arbeitnehmer in Europa",3
Martin Luther im Spiegel heutiger Wissenschaft,9
Strukturwandel und Konzentrationsprozesse im deutschen Hypothekenbankwesen,3
"Handlungen analysieren, verstehen und beeinflussen, Verhaltenssteuerung durch Sachzwänge",1
Hans Fallada als politischer Schriftsteller,8
Das Geldmuseum der Deutschen Bundesbank,7
Die Ungarischen Rhapsodien Franz Liszts,7
"Agiler führen, Einfache Maßnahmen für bessere Teamarbeit, mehr Leistung und höhere Kreativität",6
"Organisationsdynamik, zur Konstitution organisationaler Handlungssysteme als kollektive Akteure",6
"Von Sofia nach Brüssel, korrupte Demokratisierung im Kontext der europäischen Integration",3
Calvin-Studienausgabe,2
Sumerisch-akkadisches Glossar: Register der deutschen Bedeutungen,4
"Die postmoderne Kultur, gesellschaftlich-kulturelle Konsequenzen der technischen Entwicklung",9
Herausforderung der Literaturwissenschaft: Droste-Hülshoffs ›Judenbuche‹,8
"Bibliographie und Kommentar = German-American almanacs of the 18th and 19th centuries, Deutsch-amerikanische Kalender des 18. und 19. Jahrhunderts",0
Ökonomische Theorie der Demokratie,3
Beginning ASP.NET 4.5 in C#,0
"Aids im amerikanischen und deutschen Recht, Eine kritische Bestandsaufnahme des Rechts der USA und ihre rechtspolitischen Konsequenzen für die Bundesrepublik Deutschland",6
"Erfahrungen junger Geflüchteter, Zwischen Barrieren, Träumen und Selbstorganisation",1
"Alles aus!?, Kopiervorlagen zum Thema Trauer, Trost und Hoffnung ; Sekundarstufe I",2
Das interamerikanische System zum Schutz der Menschenrechte und seine Reformierung,3
"Frauenlexikon, Wirklichkeiten und Wünsche von Frauen",3
Kindernotfälle im Rettungsdienst,6
"Der Anti-Stress-Trainer für Selbstständige, Typische Stressfaktoren erkennen und richtig reagieren",6
"Der Fall Nicolas Fouquet, Mäzenatentum als Mittel politischer Selbstdarstellung 1653-1661",7
"Denkmalschutz und Denkmalpflege im kirchlichen Bereich, Essener Gespräche zum Thema Staat und Kirche 41",7
"Kommentar zu den Allgemeinen Bedingungen für die Kraftfahrtversicherung - AKB, Kraftfahrtversicherung",3
Taschenatlas Physiologie,6
"Johanna Eleonora Petersen, theologische Schriftstellerin des frühen Pietismus",2
"Fremdsprachen auf dem Prüfstand, Innovation, Qualität, Evaluation ; Dokumentation zum 19. Kongress für Fremdsprachendidaktik der Deutschen Gesellschaft für Fremdsprachenforschung (DGFF), Dresden 2001",3
"Gespräch als Seelsorge, theologische Fragmente zu einer Kultur des Gesprächs",2
"Jane Austens Romane in Kino- und Fernseh-Verfilmungen, 1940-2009, eine exemplarische Analyse von Adaptionen weiblicher Entwicklungsromane anhand des Selbstbild-Fremdbild-Modells",4
"Migrantische Selbstorganisierung im Kampf gegen Rassismus, die politische Praxis ausgewählter antirassistischer Gruppen türkeistämmiger Migrant*innen",3
"Wirtschaftliche Sanktionen als Mittel der Außenpolitik, das Rhodesien-Embargo",9
"Die schönste Musik zu hören, europäische Musiker im barocken Rom",7
Handbuch Fremdsprachendidaktik,3
"Optik, ein Lehrbuch der elektromagnetischen Lichttheorie",5
"Befristungsrecht in Großbritannien und Deutschland, eine rechtsvergleichende Analyse",3
"Aspekte, Forschungsergebnisse, -probleme, Persönlichkeitsentwicklung Hochbegabter",3
"Das Webpflichtenheft, [Anleitung zur Erstellung professioneller Lasten- und Pflichtenhefte ; effektive Zusammenarbeit zwischen Auftraggeber und Auftragnehmer ; komplette Muster-Lasten- und Pflichtenhefte, auch auf der CD zum Buch]",0
"Möglichkeiten und Irrwege einer uneingeschränkten Integration, Religiöse und kulturelle Probleme von Muslimen in Deutschland",2
"Erfolg und Spaß im klassischen ""Loser-Fach"" des Ingenieurstudiums ; mit Cartoons und 99 Übungsaufgaben mit ausführlichen Lösungen, Keine Panik vor Mechanik!",5
Modalpartikeln und ihre Kombinationen,4
"Die Machtbalance zwischen Verwaltung und Hauptversammlung in der Europäischen Gesellschaft (SE), eine rechtsvergleichende Untersuchung unter Berücksichtigung des deutschen, niederländischen und englischen Aktienrechts",3
"Die Antibiotika-Lüge, Massentierhaltung und Antibiotikamissbrauch - der direkte Weg ins Verderben für Mensch und Tier",6
"Politiknetzwerke, Unternehmensregeln und die Zukunft des Multilateralismus, Unternehmen in der Weltpolitik",3
"7 Nacherzählungen, Jammerschoner",8
"Projektstudium und Praxisbezug, Reformmodelle der Lehrer- und Juristenausbildung",3
"Entwicklungszusammenarbeit und Religion, Fallstudie und ethische Reflexion zu einem angespannten Verhältnis",2
"Die deutsche Sprache zur Jahrtausendwende, Sprachkultur oder Sprachverfall?",3
"Bankenregulierung auf einem internationalen level playing field, Der Baseler Ausschuss für Bankenaufsicht und Basel II",3
"Markt- und Kundensegmentierung, kundenorientierte Markterfassung und -bearbeitung",6
"Erich Maria Remarque, Leben und Werk",8
"Das Salz, seine Geschichte, seine Symbolik und seine Bedeutung im Menschenleben ; eine monographische Skizze",5
Die Europäischen Gemeinschaften im weltpolitischen und weltwirtschaftlichen Kräftefeld,3
"Leben und Werk, Werner Tübke",7
"Identifizieren und Evaluieren von Auslandsmärkten für Dienstleistungen in der roten Biotechnologie, New Market Intelligence",6
"30 kreative Schmuckideen, Entzückend schmückend",7
Entwicklung und Struktur der Tagespresse in Südbaden und Südwürttemberg-Hohenzollern,0
"Reflexion über Wissenschaft und Politik, Zukunft der Migration",3
"Aquarelle und Zeichnungen ; [Katalog der Ausstellung ""Ingres und Delacroix - Aquarelle und Zeichnungen"", Kunsthalle Tübingen, 12. September - 28. Oktober 1986 ; Palais des Beaux-Arts Brüssel, 6. November - 21. Dezember 1986], Ingres und Delacroix",7
"Litteris et patriae, das Janusgesicht der Historie",9
"Die neuen Chancen der Kirche, Marsch durch die Milieus",2
"Empirische Kriminologie, ein Jahrzehnt kriminologischer Forschung am Max-Planck-Institut Freiburg i.Br. ; Bestandsaufnahme und Ausblick",3
Grundkurs Strafrecht,3
Zementfreie Hüftendoprothese: lateraler Zugang nach Bauer,6
Römische Agrargeschichte,9
"Eine wissenssoziologische Studie zum Wandel materialer Kultur, Mediatisierung als Handlungsproblem",3
Schieferfarbene Wasser,8
Experimentelle Analyse der Qualität außermotorischer Einspritzverlaufsmessungen und deren Übertragbarkeit auf motorische Untersuchungen,6
"Amerikanische Kunst im 20. Jahrhundert, Malerei und Plastik 1913 - 1993 ; [anläßlich der Ausstellung Amerikanische Kunst im 20. Jahrhundert, Malerei und Plastik 1913 - 1993 im Martin-Gropius-Bau, Berlin, vom 8. Mai bis 25. Juli 1993 ; in der Royal Academy of Arts, London, vom 16. September bis 12. Dezember 1993]",7
"Italien im Barockzeitalter, 1600 - 1750, eine Sozial- und Kulturgeschichte",6
"Darstellung und Analyse auf dem Hintergrund erziehungswissenschaftlicher Erkenntnisse, Reform der Grundschule",3
Das deutsche Rätsel im Mittelalter,3
"Glaube und Zweifel nach dem Tod eines Kindes, Warum nur, Gott?",1
"De re publica ; Lateinisch - Deutsch, Der Staat",3
Rechtspolitologie und Rechtspolitik,3
"Bestimmung und ökologische Kennzeichnung der Flechten Südwestdeutschlands und angrenzender Gebiete, Flechtenflora",3
"Zivilprozeßordnung, mit Einführungsgesetz,Unterlassungsklagengesetz, Schuldnerverzeichnisverordnung, Gerichtsverfassungsgesetz mit EinführungsG (Auszug), Gesetz über die Zwangsversteigerung und die Zwangsverwaltung (Auszug),VO (EG) Nr. 44/2001 des Rates über die gerichtliche Zuständigkeit und die Anerkennung und Vollstreckung von Entscheidungen in Zivil- und Handelssachen, Anerkennungs- und VollstreckungsausführungsG (Auszug), VO (EG) Nr. 1347/2000 des Rates über die Zuständigkeit  und die Anerkennung und Vollstreckung von Entscheidungen in Ehesachen, Rechtspflegergesetz, Gerichtskostengesetz (Auszug), Bundesgebührenordnung für Rechtsanwälte (Auszug), Gesetz über die Entschädigung von Zeugen und Sachverständigen ; Textausgabe mit ausführlichem Sachregister und einer Einführung",3
"Vom Kleinkind zum Schulkind, eine entwicklungspsychologische Einführung für Erzieher, Lehrer und Eltern",1
Die Ausbildung der Führungskräfte in Handelsbetrieben,6
"Ein Leitfaden für Psychotherapie und Beratung, Perfektionismus und seine vielfältigen psychischen Folgen",6
"Geldspielautomaten mit Gewinnmöglichkeit, Objekte pathologischen Glücksspiels",6
Dinge des Exils,8
"Ratsbürgerschaft und Residenz, Untersuchungen zu Berliner Ratsfamilien, Heiratskreisen und sozialen Wandlungen im 17. Jahrhundert",3
"Psychodynamik des sexuellen Mißbrauchs in der Familie, Realer Inzest",3
"Unterwegs in Sachen Religion, zum Religionsunterricht an berufsbildenden Schulen ; Festschrift für Dieter Boge",2
"Schizophrene Sprache in Monolog und Dialog, psycholinguistischer Beitrag zu einer Charakteristik psychotherapeutischer Sprechakte mit Vorschlägen für das Gespräch in Klinik und Psychotherapie",6
"Ezechielstudien, zur Redaktionsgeschichte des Buches und zur Frage nach den ältesten Texten",2
Der Verkehrsunfall in Europa,3
"Massenmedien, wirtschaftliche Grundlagen und Strukturen ; analytische Bestandsaufnahme der Forschung 1968 - 1981",3
Erkundungen zur Praxis des Grammatikunterrichts,4
Methoden und Ergebnisse der Langfristprognose,3
"Terrorismus und moderne Kriegsführung, politische Gewaltstrategien in Zeiten des ""War on Terror""",3
"Prophet und König im Nordreich Israel, Studien zur sogenannten vorklassischen Prophetie im Nordreich Israel anhand der Samuel-, Elija- und Elischa-Überlieferungen",2
"Staatsorganisationsrecht, mit Bezügen zum Europarecht",3
"Gespräche über Herrschaft, Herrscherkritik bei Elisabeth I. von England (1558 - 1603)",9
"Christliche Spiritualität, Formen und Traditionen der Suche nach Gott",2
"Der Bankrott der gegenwärtigen Religionspädagogik, Kritik und Antikritik von Richard Kabisch über Gerhard Bohne zu Gert Otto",2
"Optimales Tennistraining, der Weg zum erfolgreichen Tennis ; vom Anfänger bis zur Weltspitze",7
"Rom lebt!, mit dem Handy in die Römerzeit",9
Gewohnheit und Verfassung,3
"Natur macht erfinderisch, das große Ravensburger Buch der Bionik",0
"Festschrift, gewidmet der Tübinger Juristenfakultät zu ihrem 500jährigen Bestehen 1977 von ihren gegenwärtigen Mitgliedern und in deren Auftrag, Tradition und Fortschritt im Recht",3
"Der Grundsatz der Konfliktbewältigung in der Bauleitplanung, das Verhältnis der Bauleitplanung zu nachfolgenden Genehmigungsverfahren",3
"Fachanwaltskommentar Gesellschaftsrecht, [AktG, BGB, HGB, GenG, GmbHG, UmwG]",3
Facetten der Kompetenzentwicklung,3
Das Projekt eines Umweltgesetzbuchs 2009.,3
"Content + Kontext + Endgerät, Universalcode 2020",0
"Denken der Sprache, Sprache und Kunst bei Vico, Hamann, Humboldt und Hegel",4
"Choreografischer Baukasten, das Buch",7
"Bern von Reichenau - De nigromantia seu divinatione daemonum contemnenda, Edition und Untersuchung",1
"Grund und Gegenstand des Glaubens nach römisch-katholischer und evangelisch-lutherischer Lehre, theologische Studien",2
Psychotherapie - eine neue Wissenschaft vom Menschen,6
"Eigenart, Formen, Entwicklung, Europäische Tagebücher",8
"Zahlungsverkehrsabkommen der Spitzenverbände in der Kreditwirtschaft, bankbetriebliche und bankrechtliche Bedeutung",3
"(1973 - 1983) ; zur Organisation einer ""Avantgarde"", Die Grazer Autorenversammlung",8
"Lage der Städte, Gemeinden und Kreise, kommunalpolitische Debatte des Deutschen Bundestages am 26. Januar 1989",3
"Transhumanismus - ""die gefährlichste Idee der Welt""!?",1
"Das Ich kann!-Prinzip, Wie die Balance zwischen Tun und Lassen gelingt",1
"Pogrom in Istanbul, 6./7. September 1955, die Rolle der türkischen Presse in einer kollektiven Plünderungs- und Vernichtungshysterie",9
"Funktionsträger für Kaiser und Reich : [Zweite Nachwuchstagung mit dem Titel ""Das Reichspersonal der Frühen Neuzeit. Ausbildung, Funktion, Karrieren"" im Frühjahr 2001], Reichspersonal",3
"Grenzwahrnehmungen, Poetiken des Übergangs in der Literatur des 19. Jahrhunderts ; Kleist - Stifter - Poe",8
"Die englische Limited in der Praxis, einschließlich Ltd. & Co. KG ; mit Formularteil",3
"Judomethodik im Wandel der Zeit, moderne Vermittlung am Beispiel von Barai-Techniken",7
"Vom Tod zum Leben, die christlichen Totenerweckungen in der spätantiken Kunst",7
"Adaptationsprozesse in der Schule ; theoretische und empirische Studien, Schulumwelt und Schülerverhalten",3
"Prüfungsmethoden für Big Data, Transparenz durch digitale Datenanalyse",0
"Tarifboni für Gewerkschaftsmitglieder, Zur Zulässigkeit tarifvertraglicher Differenzierung nach der Gewerkschaftszugehörigkeit",3
"Verwaltung und wissenschaftliche Erschließung von Nachlässen in Literaturarchiven, österreichische Richtlinien als Modell",0
"Militärische Musterrhetorik, e. Unters. zu d. Feldherrnreden d. Thukydides",8
"Evidenz und Erfahrung, Neugeborenen-Intensivmedizin",6
"Phänomenologische Erziehungswissenschaft von ihren Anfängen bis heute, eine Anthologie",3
Jim Jarmusch,7
Studien zur Gottes- und Seelenkonzeption im Werk der Mechthild von Magdeburg,2
"Die Europäische Grenzschutzagentur Frontex, integrierter Außengrenzschutz und humanitäre Standards",3
"Adam Elsheimers ""Flucht nach Ägypten"" ; [anlässlich der Ausstellung Von Neuen Sternen. Adam Elsheimers Flucht nach Ägypten, Alte Pinakothek, München, 17. Dezember 2005 bis 26. Februar 2006], Von neuen Sternen",7
Das Stift St. Simeon in Trier,2
"Optimale Transportnetze, zur Bestimmung ihres kostengünstigsten Standorts bei gegebener Nachfrage",3
"Instrumentalmusik in der ""Nation chantante"", Theorie und Kritik eines Repertoires im Zerfall",7
Thomas Mann in Zürich,8
"Eine ökonomisch-philosophische Analyse, Wirtschaft ohne Ethik?",1
"Alfred Delp S.J. im Kreisauer Kreis, die rechts- und sozialphilosophischen Grundlagen in seinen Konzeptionen für eine Neuordnung Deutschlands",2
"Eigenschaften, Gewinnung, Veredelung, Rohstoff Kohle",6
"Das 19. Jahrhundert, sprachgeschichtliche Wurzeln des heutigen Deutsch ; [Vorträge und Referate]",4
"Strukturprobleme, Disparitäten, Grundbildung in der Sekundarstufe I",3
"Bewegung und Gleichgewicht, Sophie Taeuber-Arp 1889 - 1943 ; [... anlässlich der Ausstellung ""Bewegung und Gleichgewicht. Sophie Taeuber-Arp 1889 - 1943"", Kirchner-Museum Davos, 29. November 2009 - 14. Februar 2010, Arp-Museum Bahnhof Rolandseck, 5. März - 6. Juni 2010] = Movement and balance",7
"Griechenland, Sozialismus und PASOK, Militär, Kirche und Staat, Männergesellschaft und Frauenbewegung, Musik, Tourismus, Kultur, Athen, Inseln, Alltagsleben ; [ein politisches Reisebuch]",9
"Der Nebenkläger im Strafverfahren, in memoriam Senatspräsident Ernst Thierbach 1902 - 1980",3
Die abkommensrechtliche Behandlung der unechten Dienstleistungsbetriebstätte unter Art. 5 Abs. 1 OECD-MA,6
"Kafkas Bibliothek, ein beschreibendes Verzeichnis ; mit einem Index aller in Kafkas Schriften erwähnten Bücher, Zeitschriften und Zeitschriftenbeiträge",8
"Möglichkeiten und Grenzen der Übertragung des produktionstheoretischen Instrumentariums der Betriebswirtschaftslehre auf die wissenschaftliche Hochschule unter besonderer Berücksichtigung der Aufgabenbereiche Lehre und Studium ; (ein systemtheoretischer Ansatz), Zur Ökonomie der Hochschule",3
Grundlagen der Mesoökonomie und Strukturpolitik,3
"Kommentar, Sozialgesetzbuch - Allgemeiner Teil (SGB I)",3
"Emanzipation aus der Didaxe, Studien zur Autonomisierung des Erzählens in Romanen der frühen Neuzeit",8
"Einführung in die Praxis der Datenbankentwicklung für Ausbildung, Studium und IT-Beruf, Grundkurs Relationale Datenbanken",0
Dreizehn deutsche Dichter,8
"Lernen und Fördern in der offenen Ganztagsschule, Vertiefungsstudie zum Primarbereich in Nordrhein-Westfalen",3
"Erinnerungen des ersten deutschen Botschafters 1991 - 1995, Im freien Estland",3
"Hebräisch Lesenlernen und Verstehen, ein audiovisuelles Lernprogramm",4
"Kann denn Spenden Sünde sein?, zur Bewältigung von Interessenkonflikten mit den Mitteln des Rechts",3
Speditionsbetriebslehre in Frage und Antwort,5
"Vorschulische Erziehung, Ägypten und Deutschland ; Vergleichsstudie unter besonderer Berücksichtigung der Erzieherausbildung",3
"Struktur der Materie: Grundlagen, Mikroskopie und Spektroskopie",6
"Das Rechtsgüter-Trilemma, von der Legitimität staatlichen Strafens am Beispiel der Völkermordleugnung",3
"Genese, Konsolidierung und Transformation der neoklassischen Wissenschaftskultur, Zur Konturierung einer Soziologie der Wirtschaftswissenschaften",3
"Franz Radziwill, Meisterwerke aus privaten Sammlungen ; Kunsthalle Emden, 15. Januar bis 19. Juni 2011 ; [... anlässlich der Ausstellung ""Franz Radziwill - 111 Meisterwerke aus privaten Sammlungen"" ...]",7
"1918 - 1933, Politischer Katholizismus in Frankfurt am Main",3
Die altmittel- und altniederfränkischen Psalmen und Glossen,2
Arbeitskämpfe in der sowjetischen Industrie (1917 - 1933),3
"Koordination und Motivation in Unternehmen, Organisation durch Verträge",3
Feynman-Graphen und Eichtheorien für Experimentalphysiker,5
"Internet der Dinge, über smarte Objekte, intelligente Umgebungen und die technische Durchdringung der Welt",3
"Erziehung und Bildung für die Zukunft, erfolgreiches Lernen in der Jugendarbeit",3
"Empowerment in der sozialen Arbeit, eine Einführung",3
Konkurrenzen im öffentlichen Dienst,3
"Koblenz im 18. Jahrhundert, zur Sozial- und Bevölkerungsstruktur einer deutschen Residenzstadt",3
"Das Andere der Freiheit, Zwang und Heteronomie in der politischen Theorie der Moderne",3
"Innovationspotenziale, Hemmnisse, Strategien, Umweltfreundliche öffentliche Beschaffung",3
"Besonderheiten ausländischer Eisenbahnbetriebsverfahren, Grundbegriffe - Stellwerksfunktionen - Signalsysteme",6
"Fremde in Deutschland - Deutsche in der Fremde, Schlaglichter von der frühen Neuzeit bis in die Gegenwart ; Begleitband zu einer gemeinsamen Ausstellung des Museumsdorfs Cloppenburg, [28. März - 15. September 1999], Württembergischen Landesmuseums Stuttgart, [21. Oktober 1999 - 16. Januar 2000], Altonaer Museums - Norddeutsches Landesmuseum, [15. Februar - 14. Mai 2000], Stadtgeschichtlichen Museums Leipzig, [17. September 2000 - 07. Januar 2001], Kulturhistorischen Museums Magdeburg, [16. Februar - 06. Mai 2001]",6
"Handlungsproblem Computer, Vom Anfänger zum „User“",3
"Kampf um Gaia, acht Vorträge über das neue Klimaregime",5
"Lessing im Reinkarnationsdiskurs, eine Untersuchung zu Kontext und Wirkung von G. E. Lessings Texten zur Seelenwanderung",1
"Der Europäische Gerichtshof, zur Ökonomik judizieller Governance",3
Die Inschriften von Ilion,4
"Erscheinungsformen, Pflichtverletzungen, Vertragsgestaltung, Allgemeine Geschäftsbedingungen, Musterverträge, Text-CD-ROM, Softwareüberlassungsverträge",0
"Das verrückte Chemie-Labor, Experimente für Kinder",5
"Gummi, die elastische Faszination ; [anläßlich der Ausstellung ""Gummi - die elastische Faszination"" des Deutschen Hygiene-Museums, Dresden und des Museums für Verkehr und Technik, Berlin]",3
"Sozialräumliche Perspektiven in der stationären Altenhilfe, eine empirische Studie im städtischen Raum",3
Die frühe Ding-Lyrik William Carlos Williams' Genese und Poetologie,8
"Die Europäische Wirtschaftsverfassung als Legitimationselement europäischer Integration, ein Beitrag zur wirtschaftsverfassungsrechtlichen Analyse des EG-Vertrages unter Einbeziehung der Änderungen des Unionsrechts durch den Vertrag von Lissabon",3
"Gesunde Haut, Ratgeber von A-Z",6
"Provinz und Metropole, zum Verhältnis von Regionalismus und Urbanität in der Literatur",8
Die BGB-Klausur - eine Schreibwerkstatt,3
"Vergleichende Untersuchungen an Streichgarnen, die mit der Ringspinnmaschine und mit dem Selfaktor ausgesponnen wurden",6
"die ästhetische Vorgeschichte der Symbolphilosophie Ernst Cassirers und die symbolische Form der Kunst, Ästhetik im Zeichen des Menschen",1
"Das Bild des Gekreuzigten im Wandel, die sächsischen und westfälischen Kruzifixe der ersten Hälfte des 13. Jahrhunderts",7
Sozialpolitische Aspekte der Ausländerbeschäftigung,3
"Engpassmanagement, Ausbaupflichten und Engpassvermeidungsanreize im Energie-, Eisenbahn- und Telekommunikationsrecht, Kapazitätsengpässe beim Netzzugang",3
"Gegner oder Verbündete im Lebensschutz?, die Entwicklung ethischer Positionen deutscher Humangenetiker und der Bundesvereinigung Lebenshilfe im Vergleich",6
"Sehnsuchtsprogramm Liebe, zur Psychologie der zentralen Beziehungswünsche",1
"Beiträge zur Geschichte, Theorie und Therapie ;  Festschrift für Ludwig J. Pongratz, Personale Psychologie",1
"46 Gruppen-Programme für Halle und Sportplatz, Abwechslungsreiches Ausdauertraining",6
"Die Begegnung der Religionen und die Geistesgeschichte Europas, [Vortrag in gekürzter Fassung gehalten am 4. Nov. 1980 in Düsseldorf in den ""Mitwochsgesprächen"" und am 26. März 1981 in erweiterter Gestalt als Abschiedsvorlesung am Institut für Europäische Geschichte, Abt. Abendländische Religionsgeschichte, in Mainz gehalten",2
"Hochschule in der Demokratie in der Hochschule, demokratische Alternativen zur Wendepolitik in Hochschule und Forschung ; eine Dokumentation d. von d. Gewerkschaft Erziehung u. Wiss. ... veranst. ""Göttinger Kongresses"", 7. - 9. Dez. 1984",3
"Ein Held der inneren Sicherheit, Roman",8
"Inhouse-Consulting in Deutschland, Markt, Strukturen, Strategien",0
"Zeugnisse des Kirchenkampfes in der DDR ; (1945 - 1981), Zwischen Kreuz und Sowjetstern",3
Elemente und Strukturen des US-amerikanischen Städtebaurechts,3
"Das visuelle Zeitalter, Punkt und Pixel",7
"Endlich schuldenfrei!, Insolvenz in England",3
Rechtsstaatlichkeit und Gnade,3
"Hollandgang im Spiegel der Reiseberichte evangelischer Geistlicher, Quellen zur saisonalen Arbeitswanderung in der zweiten Hälfte des 19. Jahrhunderts",9
"Beiträge und Analysen aus der Praxis, Neue Kommunalverfassung für Nordrhein-Westfalen?",3
Die Geschichte der Menschenrechte,3
Einführung in die Hochbegabtenpädagogik,3
"Bewältigung von Diktaturen, Lange Schatten",3
"5 Vorlesungen über d. christlichen Glauben, Das Ärgernis des Christentums",2
"Der Letzte macht das Licht aus?, Lust auf morgen in der Kirche - eine Ermutigung",2
Die 101 wichtigsten Erfindungen der Weltgeschichte,6
"Praktikerbuch E-Business, Steuern, Recht und Bilanzierung",1
